time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,36,0.0277778,0.0199695,0.000447008,117649,117648,117648,117648,58816,58816,117648,14,0.5,0,0
1,47,0.0212766,0.0199652,0.000448096,117649,117648,117648,116400,58816,58816,117648,14,0.5,0,0
2,47,0.0212766,0.0199495,0.000448064,117649,117648,117648,117648,58816,58816,117648,14,0.5,0,0
