time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,49,0.0204082,0.0199449,0.000438624,117649,117648,0,0,58816,0,0,14,0.5,0,0
1,48,0.0208333,0.0199141,0.000446144,117649,117648,0,0,58816,0,0,14,0.5,0,0
2,48,0.0208333,0.0199181,0.000437152,117649,117648,0,0,58816,0,0,14,0.5,0,0
