time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,5378,0.000185943,1.152e-05,1.1648e-05,6,6,0,0,10,0,0,9,0,0,0
1,5981,0.000167196,9.952e-06,9.696e-06,6,6,0,0,10,0,0,9,0,0,0
2,6158,0.00016239,9.376e-06,9.728e-06,6,6,0,0,10,0,0,9,0,0,0
3,6092,0.00016415,9.344e-06,9.792e-06,6,6,0,0,10,0,0,9,0,0,0
4,6233,0.000160436,9.088e-06,9.952e-06,6,6,0,0,10,0,0,9,0,0,0
5,5920,0.000168919,9.12e-06,9.696e-06,6,6,0,0,10,0,0,9,0,0,0
6,5949,0.000168095,1.0048e-05,1.0016e-05,6,6,0,0,10,0,0,9,0,0,0
7,5813,0.000172028,9.312e-06,1.104e-05,6,6,0,0,10,0,0,9,0,0,0
8,5855,0.000170794,1.0272e-05,1.0912e-05,6,6,0,0,10,0,0,9,0,0,0
9,5920,0.000168919,9.472e-06,1.0624e-05,6,6,0,0,10,0,0,9,0,0,0
10,5970,0.000167504,9.728e-06,1.072e-05,6,6,0,0,10,0,0,9,0,0,0
11,6170,0.000162075,9.312e-06,1.0112e-05,6,6,0,0,10,0,0,9,0,0,0
12,5967,0.000167588,9.536e-06,1.0048e-05,6,6,0,0,10,0,0,9,0,0,0
13,5975,0.000167364,9.44e-06,1.072e-05,6,6,0,0,10,0,0,9,0,0,0
14,5792,0.000172652,9.472e-06,1.1232e-05,6,6,0,0,10,0,0,9,0,0,0
15,5761,0.000173581,9.856e-06,1.0656e-05,6,6,0,0,10,0,0,9,0,0,0
16,5845,0.000171086,9.984e-06,1.056e-05,6,6,0,0,10,0,0,9,0,0,0
17,5828,0.000171585,9.92e-06,1.1424e-05,6,6,0,0,10,0,0,9,0,0,0
18,5819,0.000171851,1.04e-05,1.056e-05,6,6,0,0,10,0,0,9,0,0,0
19,5768,0.00017337,9.664e-06,1.0912e-05,6,6,0,0,10,0,0,9,0,0,0
20,5850,0.00017094,1.0272e-05,1.152e-05,6,6,0,0,10,0,0,9,0,0,0
21,5454,0.000183352,9.92e-06,1.024e-05,6,6,0,0,10,0,0,9,0,0,0
22,5883,0.000169981,1.0112e-05,1.0976e-05,6,6,0,0,10,0,0,9,0,0,0
23,5743,0.000174125,9.696e-06,1.1776e-05,6,6,0,0,10,0,0,9,0,0,0
24,5726,0.000174642,1.0208e-05,1.0816e-05,6,6,0,0,10,0,0,9,0,0,0
25,5723,0.000174734,1.0016e-05,1.168e-05,6,6,0,0,10,0,0,9,0,0,0
26,5716,0.000174948,1.0816e-05,1.1232e-05,6,6,0,0,10,0,0,9,0,0,0
27,5855,0.000170794,1.0464e-05,1.1328e-05,6,6,0,0,10,0,0,9,0,0,0
28,5899,0.00016952,1.0048e-05,1.1136e-05,6,6,0,0,10,0,0,9,0,0,0
29,5919,0.000168947,1.0208e-05,1.1168e-05,6,6,0,0,10,0,0,9,0,0,0
30,5852,0.000170882,9.376e-06,1.024e-05,6,6,0,0,10,0,0,9,0,0,0
31,5859,0.000170678,9.664e-06,1.0368e-05,6,6,0,0,10,0,0,9,0,0,0
32,5898,0.000169549,9.952e-06,1.0528e-05,6,6,0,0,10,0,0,9,0,0,0
33,5803,0.000172325,1.0016e-05,1.104e-05,6,6,0,0,10,0,0,9,0,0,0
34,5751,0.000173883,1.0368e-05,1.104e-05,6,6,0,0,10,0,0,9,0,0,0
35,5895,0.000169635,1.0496e-05,1.0976e-05,6,6,0,0,10,0,0,9,0,0,0
36,5964,0.000167673,9.92e-06,1.1232e-05,6,6,0,0,10,0,0,9,0,0,0
37,5834,0.000171409,1.0176e-05,1.0784e-05,6,6,0,0,10,0,0,9,0,0,0
38,5817,0.00017191,1.008e-05,1.0656e-05,6,6,0,0,10,0,0,9,0,0,0
39,5804,0.000172295,9.92e-06,1.0816e-05,6,6,0,0,10,0,0,9,0,0,0
40,5732,0.000174459,1.0432e-05,1.056e-05,6,6,0,0,10,0,0,9,0,0,0
41,5701,0.000175408,1.0432e-05,1.136e-05,6,6,0,0,10,0,0,9,0,0,0
42,5767,0.0001734,1.0144e-05,1.0528e-05,6,6,0,0,10,0,0,9,0,0,0
43,5819,0.000171851,9.984e-06,1.072e-05,6,6,0,0,10,0,0,9,0,0,0
44,5937,0.000168435,9.536e-06,1.0496e-05,6,6,0,0,10,0,0,9,0,0,0
45,6009,0.000166417,9.312e-06,1.1552e-05,6,6,0,0,10,0,0,9,0,0,0
46,6025,0.000165975,9.248e-06,1.0784e-05,6,6,0,0,10,0,0,9,0,0,0
47,5873,0.000170271,1.0016e-05,1.0752e-05,6,6,0,0,10,0,0,9,0,0,0
48,6027,0.00016592,9.376e-06,1.024e-05,6,6,0,0,10,0,0,9,0,0,0
49,5836,0.00017135,9.568e-06,1.072e-05,6,6,0,0,10,0,0,9,0,0,0
50,5941,0.000168322,9.76e-06,1.0528e-05,6,6,0,0,10,0,0,9,0,0,0
51,5848,0.000170999,9.536e-06,1.0208e-05,6,6,0,0,10,0,0,9,0,0,0
52,5888,0.000169837,1.0528e-05,1.12e-05,6,6,0,0,10,0,0,9,0,0,0
53,6073,0.000164663,9.76e-06,1.0176e-05,6,6,0,0,10,0,0,9,0,0,0
54,6092,0.00016415,1.0144e-05,1.1104e-05,6,6,0,0,10,0,0,9,0,0,0
55,6112,0.000163613,9.92e-06,1.0208e-05,6,6,0,0,10,0,0,9,0,0,0
56,6075,0.000164609,1.0048e-05,1.0944e-05,6,6,0,0,10,0,0,9,0,0,0
57,6036,0.000165673,1.008e-05,1.0624e-05,6,6,0,0,10,0,0,9,0,0,0
58,6013,0.000166306,9.344e-06,1.1264e-05,6,6,0,0,10,0,0,9,0,0,0
59,6063,0.000164935,9.344e-06,1.0336e-05,6,6,0,0,10,0,0,9,0,0,0
60,6113,0.000163586,9.44e-06,1.072e-05,6,6,0,0,10,0,0,9,0,0,0
