time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,5410,0.000184843,1.392e-05,1.0464e-05,9,9,0,0,14,0,0,18,0,0,0
1,5755,0.000173762,1.2544e-05,1.0368e-05,9,9,0,0,14,0,0,18,0,0,0
2,5916,0.000169033,1.2128e-05,1.0592e-05,9,9,0,0,14,0,0,18,0,0,0
3,5903,0.000169405,1.28e-05,1.0656e-05,9,9,0,0,14,0,0,18,0,0,0
4,5660,0.000176678,1.216e-05,1.0656e-05,9,9,0,0,14,0,0,18,0,0,0
5,5799,0.000172444,1.2576e-05,1.04e-05,9,9,0,0,14,0,0,18,0,0,0
6,5836,0.00017135,1.3152e-05,1.0176e-05,9,9,0,0,14,0,0,18,0,0,0
7,5805,0.000172265,1.2384e-05,1.0272e-05,9,9,0,0,14,0,0,18,0,0,0
8,5845,0.000171086,1.2864e-05,1.0304e-05,9,9,0,0,14,0,0,18,0,0,0
9,5779,0.00017304,1.2352e-05,1.0464e-05,9,9,0,0,14,0,0,18,0,0,0
10,5332,0.000187547,1.312e-05,9.6e-06,9,9,0,0,14,0,0,18,0,0,0
11,5121,0.000195274,1.2736e-05,1.0208e-05,9,9,0,0,14,0,0,18,0,0,0
12,5141,0.000194515,1.3504e-05,1.0848e-05,9,9,0,0,14,0,0,18,0,0,0
13,5658,0.000176741,1.2768e-05,1.008e-05,9,9,0,0,14,0,0,18,0,0,0
14,5384,0.000185736,1.3344e-05,1.0656e-05,9,9,0,0,14,0,0,18,0,0,0
15,5491,0.000182116,1.36e-05,1.0688e-05,9,9,0,0,14,0,0,18,0,0,0
16,5485,0.000182315,1.3696e-05,1.088e-05,9,9,0,0,14,0,0,18,0,0,0
17,5037,0.000198531,1.3504e-05,1.0784e-05,9,9,0,0,14,0,0,18,0,0,0
18,4943,0.000202306,1.424e-05,1.0816e-05,9,9,0,0,14,0,0,18,0,0,0
19,4871,0.000205297,1.504e-05,1.1328e-05,9,9,0,0,14,0,0,18,0,0,0
20,4921,0.000203211,1.4784e-05,1.1904e-05,9,9,0,0,14,0,0,18,0,0,0
21,4924,0.000203087,1.584e-05,1.1936e-05,9,9,0,0,14,0,0,18,0,0,0
22,5560,0.000179856,1.36e-05,1.0464e-05,9,9,0,0,14,0,0,18,0,0,0
23,5578,0.000179276,1.3088e-05,1.0432e-05,9,9,0,0,14,0,0,18,0,0,0
24,5558,0.000179921,1.3632e-05,1.0528e-05,9,9,0,0,14,0,0,18,0,0,0
25,5606,0.00017838,1.344e-05,1.0432e-05,9,9,0,0,14,0,0,18,0,0,0
26,5325,0.000187793,1.2896e-05,1.1008e-05,9,9,0,0,14,0,0,18,0,0,0
27,5037,0.000198531,1.4176e-05,1.0688e-05,9,9,0,0,14,0,0,18,0,0,0
28,4936,0.000202593,1.4368e-05,1.1328e-05,9,9,0,0,14,0,0,18,0,0,0
29,4920,0.000203252,1.4752e-05,1.136e-05,9,9,0,0,14,0,0,18,0,0,0
30,4821,0.000207426,1.4496e-05,1.1328e-05,9,9,0,0,14,0,0,18,0,0,0
31,5292,0.000188964,1.4432e-05,1.0688e-05,9,9,0,0,14,0,0,18,0,0,0
32,5590,0.000178891,1.344e-05,9.824e-06,9,9,0,0,14,0,0,18,0,0,0
33,5600,0.000178571,1.3024e-05,1.0528e-05,9,9,0,0,14,0,0,18,0,0,0
34,5545,0.000180343,1.344e-05,1.0944e-05,9,9,0,0,14,0,0,18,0,0,0
35,5541,0.000180473,1.344e-05,1.0496e-05,9,9,0,0,14,0,0,18,0,0,0
36,5000,0.0002,1.3376e-05,1.0976e-05,9,9,0,0,14,0,0,18,0,0,0
37,4991,0.000200361,1.4784e-05,1.0912e-05,9,9,0,0,14,0,0,18,0,0,0
38,4929,0.000202881,1.5168e-05,1.1616e-05,9,9,0,0,14,0,0,18,0,0,0
39,4705,0.00021254,1.5584e-05,1.1264e-05,9,9,0,0,14,0,0,18,0,0,0
40,5225,0.000191388,1.4048e-05,1.0432e-05,9,9,0,0,14,0,0,18,0,0,0
41,5389,0.000185563,1.36e-05,1.1136e-05,9,9,0,0,14,0,0,18,0,0,0
42,5424,0.000184366,1.4112e-05,1.1072e-05,9,9,0,0,14,0,0,18,0,0,0
43,5543,0.000180408,1.3632e-05,1.1072e-05,9,9,0,0,14,0,0,18,0,0,0
44,5498,0.000181884,1.3344e-05,1.072e-05,9,9,0,0,14,0,0,18,0,0,0
45,5832,0.000171468,1.312e-05,1.0624e-05,9,9,0,0,14,0,0,18,0,0,0
46,5732,0.000174459,1.2928e-05,9.664e-06,9,9,0,0,14,0,0,18,0,0,0
47,5584,0.000179083,1.2384e-05,9.6e-06,9,9,0,0,14,0,0,18,0,0,0
48,5928,0.000168691,1.312e-05,1.0528e-05,9,9,0,0,14,0,0,18,0,0,0
49,5652,0.000176929,1.2576e-05,9.792e-06,9,9,0,0,14,0,0,18,0,0,0
50,5580,0.000179211,1.312e-05,1.024e-05,9,9,0,0,14,0,0,18,0,0,0
51,5493,0.00018205,1.312e-05,9.984e-06,9,9,0,0,14,0,0,18,0,0,0
52,5501,0.000181785,1.296e-05,9.92e-06,9,9,0,0,14,0,0,18,0,0,0
53,5571,0.000179501,1.3344e-05,1.0656e-05,9,9,0,0,14,0,0,18,0,0,0
54,6026,0.000165948,1.2544e-05,1.0208e-05,9,9,0,0,14,0,0,18,0,0,0
55,5824,0.000171703,1.3056e-05,1.0176e-05,9,9,0,0,14,0,0,18,0,0,0
56,5872,0.0001703,1.2416e-05,1.0048e-05,9,9,0,0,14,0,0,18,0,0,0
57,5854,0.000170823,1.3088e-05,9.44e-06,9,9,0,0,14,0,0,18,0,0,0
58,5537,0.000180603,1.216e-05,1.0624e-05,9,9,0,0,14,0,0,18,0,0,0
59,5669,0.000176398,1.2832e-05,1.0336e-05,9,9,0,0,14,0,0,18,0,0,0
60,5645,0.000177148,1.312e-05,1.0656e-05,9,9,0,0,14,0,0,18,0,0,0
