time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,4870,0.000205339,7.104e-06,9.952e-06,3,3,0,0,4,0,0,3,0,0,0
1,6035,0.0001657,6.848e-06,1.0944e-05,3,3,0,0,4,0,0,3,0,0,0
2,5974,0.000167392,7.712e-06,1.0784e-05,3,3,0,0,4,0,0,3,0,0,0
3,5983,0.00016714,7.776e-06,1.1136e-05,3,3,0,0,4,0,0,3,0,0,0
4,5822,0.000171762,7.936e-06,1.2e-05,3,3,0,0,4,0,0,3,0,0,0
5,5709,0.000175162,7.36e-06,1.1712e-05,3,3,0,0,4,0,0,3,0,0,0
6,5767,0.0001734,7.2e-06,1.1328e-05,3,3,0,0,4,0,0,3,0,0,0
7,5781,0.00017298,7.936e-06,1.1392e-05,3,3,0,0,4,0,0,3,0,0,0
8,5840,0.000171233,7.552e-06,1.1776e-05,3,3,0,0,4,0,0,3,0,0,0
9,5947,0.000168152,7.616e-06,1.168e-05,3,3,0,0,4,0,0,3,0,0,0
10,5633,0.000177525,7.616e-06,1.1232e-05,3,3,0,0,4,0,0,3,0,0,0
11,5830,0.000171527,7.584e-06,1.1648e-05,3,3,0,0,4,0,0,3,0,0,0
12,5915,0.000169062,8.128e-06,1.168e-05,3,3,0,0,4,0,0,3,0,0,0
13,5918,0.000168976,7.904e-06,1.1936e-05,3,3,0,0,4,0,0,3,0,0,0
14,5894,0.000169664,7.552e-06,1.0848e-05,3,3,0,0,4,0,0,3,0,0,0
15,5774,0.00017319,7.616e-06,1.1136e-05,3,3,0,0,4,0,0,3,0,0,0
16,5968,0.00016756,7.552e-06,1.1776e-05,3,3,0,0,4,0,0,3,0,0,0
17,5947,0.000168152,7.264e-06,1.1616e-05,3,3,0,0,4,0,0,3,0,0,0
18,5992,0.000166889,7.392e-06,1.0912e-05,3,3,0,0,4,0,0,3,0,0,0
19,5859,0.000170678,6.976e-06,1.0752e-05,3,3,0,0,4,0,0,3,0,0,0
20,5689,0.000175778,7.264e-06,1.0784e-05,3,3,0,0,4,0,0,3,0,0,0
21,5765,0.000173461,7.648e-06,1.1424e-05,3,3,0,0,4,0,0,3,0,0,0
22,5799,0.000172444,7.616e-06,1.1808e-05,3,3,0,0,4,0,0,3,0,0,0
23,5903,0.000169405,7.712e-06,1.1904e-05,3,3,0,0,4,0,0,3,0,0,0
24,5697,0.000175531,7.136e-06,1.1168e-05,3,3,0,0,4,0,0,3,0,0,0
25,5788,0.000172771,7.552e-06,1.2e-05,3,3,0,0,4,0,0,3,0,0,0
26,5800,0.000172414,7.392e-06,1.1328e-05,3,3,0,0,4,0,0,3,0,0,0
27,5567,0.00017963,7.296e-06,1.1008e-05,3,3,0,0,4,0,0,3,0,0,0
28,5506,0.00018162,7.968e-06,1.2416e-05,3,3,0,0,4,0,0,3,0,0,0
29,5482,0.000182415,7.712e-06,1.1488e-05,3,3,0,0,4,0,0,3,0,0,0
30,5761,0.000173581,7.456e-06,1.1712e-05,3,3,0,0,4,0,0,3,0,0,0
31,5816,0.000171939,7.264e-06,1.1584e-05,3,3,0,0,4,0,0,3,0,0,0
32,5733,0.000174429,7.296e-06,1.2288e-05,3,3,0,0,4,0,0,3,0,0,0
33,5846,0.000171057,7.872e-06,1.1168e-05,3,3,0,0,4,0,0,3,0,0,0
34,5737,0.000174307,7.488e-06,1.2032e-05,3,3,0,0,4,0,0,3,0,0,0
35,5505,0.000181653,7.776e-06,1.2064e-05,3,3,0,0,4,0,0,3,0,0,0
36,5525,0.000180995,7.776e-06,1.0976e-05,3,3,0,0,4,0,0,3,0,0,0
37,5730,0.00017452,7.744e-06,1.1776e-05,3,3,0,0,4,0,0,3,0,0,0
38,5625,0.000177778,7.36e-06,1.184e-05,3,3,0,0,4,0,0,3,0,0,0
39,5655,0.000176835,7.136e-06,1.1328e-05,3,3,0,0,4,0,0,3,0,0,0
40,5902,0.000169434,7.232e-06,1.0976e-05,3,3,0,0,4,0,0,3,0,0,0
41,5838,0.000171292,7.936e-06,1.1072e-05,3,3,0,0,4,0,0,3,0,0,0
42,5780,0.00017301,7.424e-06,1.1936e-05,3,3,0,0,4,0,0,3,0,0,0
43,5850,0.00017094,7.104e-06,1.1264e-05,3,3,0,0,4,0,0,3,0,0,0
44,5659,0.00017671,7.328e-06,1.0752e-05,3,3,0,0,4,0,0,3,0,0,0
45,5825,0.000171674,6.912e-06,1.1264e-05,3,3,0,0,4,0,0,3,0,0,0
46,5282,0.000189322,7.616e-06,1.1488e-05,3,3,0,0,4,0,0,3,0,0,0
47,5798,0.000172473,7.072e-06,1.0816e-05,3,3,0,0,4,0,0,3,0,0,0
48,5752,0.000173853,7.136e-06,1.1488e-05,3,3,0,0,4,0,0,3,0,0,0
49,5787,0.000172801,7.392e-06,1.1136e-05,3,3,0,0,4,0,0,3,0,0,0
50,5882,0.00017001,7.648e-06,1.1936e-05,3,3,0,0,4,0,0,3,0,0,0
51,5821,0.000171792,7.584e-06,1.1712e-05,3,3,0,0,4,0,0,3,0,0,0
52,5845,0.000171086,7.616e-06,1.2256e-05,3,3,0,0,4,0,0,3,0,0,0
53,5672,0.000176305,7.296e-06,1.072e-05,3,3,0,0,4,0,0,3,0,0,0
54,5523,0.000181061,7.072e-06,1.1232e-05,3,3,0,0,4,0,0,3,0,0,0
55,5737,0.000174307,7.008e-06,1.1264e-05,3,3,0,0,4,0,0,3,0,0,0
56,5711,0.000175101,7.168e-06,1.0656e-05,3,3,0,0,4,0,0,3,0,0,0
57,5648,0.000177054,7.2e-06,1.1136e-05,3,3,0,0,4,0,0,3,0,0,0
58,5880,0.000170068,7.392e-06,1.1232e-05,3,3,0,0,4,0,0,3,0,0,0
59,5763,0.000173521,7.616e-06,1.1168e-05,3,3,0,0,4,0,0,3,0,0,0
60,5817,0.00017191,8.096e-06,1.0816e-05,3,3,0,0,4,0,0,3,0,0,0
