time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,2010,0.000497512,3.5328e-05,2.3808e-05,12,12,12,12,20,20,12,27,0,0,0
1,2464,0.000405844,3.0592e-05,2.0608e-05,12,12,12,12,20,20,12,27,0,0,0
2,2460,0.000406504,3.0784e-05,2.1024e-05,12,12,12,12,20,20,12,27,0,0,0
3,2423,0.000412712,3.2096e-05,2.1088e-05,12,12,12,12,20,20,12,27,0,0,0
4,2482,0.000402901,3.0336e-05,2.0352e-05,12,12,12,12,20,20,12,27,0,0,0
5,2471,0.000404694,3.1552e-05,2.1824e-05,12,12,12,12,20,20,12,27,0,0,0
6,2461,0.000406339,3.0816e-05,2.0736e-05,12,12,12,12,20,20,12,27,0,0,0
7,2526,0.000395883,3.0304e-05,2.096e-05,12,12,12,12,20,20,12,27,0,0,0
8,2475,0.00040404,3.1456e-05,2.1408e-05,12,12,12,12,20,20,12,27,0,0,0
9,2495,0.000400802,3.0528e-05,2.096e-05,12,12,12,12,20,20,12,27,0,0,0
10,2555,0.000391389,3.0592e-05,2.1408e-05,12,12,12,12,20,20,12,27,0,0,0
11,2518,0.000397141,3.1104e-05,2.1344e-05,12,12,12,12,20,20,12,27,0,0,0
12,2483,0.000402739,3.1424e-05,2.2304e-05,12,12,12,12,20,20,12,27,0,0,0
13,2526,0.000395883,3.088e-05,2.0256e-05,12,12,12,12,20,20,12,27,0,0,0
14,2507,0.000398883,3.1936e-05,2.1632e-05,12,12,12,12,20,20,12,27,0,0,0
15,2615,0.000382409,2.9568e-05,2.0288e-05,12,12,12,12,20,20,12,27,0,0,0
16,2641,0.000378644,2.9696e-05,1.9968e-05,12,12,12,12,20,20,12,27,0,0,0
17,2643,0.000378358,2.9888e-05,2.016e-05,12,12,12,12,20,20,12,27,0,0,0
18,2620,0.000381679,3.008e-05,2.0832e-05,12,12,12,12,20,20,12,27,0,0,0
19,2558,0.00039093,3.0176e-05,2.0064e-05,12,12,12,12,20,20,12,27,0,0,0
20,2316,0.000431779,3.1648e-05,2.1088e-05,12,12,12,12,20,20,12,27,0,0,0
21,2540,0.000393701,3.0848e-05,2.1088e-05,12,12,12,12,20,20,12,27,0,0,0
22,2466,0.000405515,3.1616e-05,2.256e-05,12,12,12,12,20,20,12,27,0,0,0
23,2569,0.000389257,3.0688e-05,2.1952e-05,12,12,12,12,20,20,12,27,0,0,0
24,2586,0.000386698,3.024e-05,2.0832e-05,12,12,12,12,20,20,12,27,0,0,0
25,2619,0.000381825,3.0432e-05,1.9936e-05,12,12,12,12,20,20,12,27,0,0,0
26,2538,0.000394011,2.9728e-05,2.0384e-05,12,12,12,12,20,20,12,27,0,0,0
27,2576,0.000388199,2.9728e-05,2.1088e-05,12,12,12,12,20,20,12,27,0,0,0
28,2502,0.00039968,2.9472e-05,2.0768e-05,12,12,12,12,20,20,12,27,0,0,0
29,2523,0.000396354,3.0496e-05,2.1312e-05,12,12,12,12,20,20,12,27,0,0,0
30,2542,0.000393391,3.0944e-05,2.0704e-05,12,12,12,12,20,20,12,27,0,0,0
31,2575,0.00038835,3.1072e-05,2.1472e-05,12,12,12,12,20,20,12,27,0,0,0
32,2548,0.000392465,2.9856e-05,2.0928e-05,12,12,12,12,20,20,12,27,0,0,0
33,2586,0.000386698,3.0272e-05,2.0896e-05,12,12,12,12,20,20,12,27,0,0,0
34,2639,0.000378931,2.9888e-05,1.9872e-05,12,12,12,12,20,20,12,27,0,0,0
35,2560,0.000390625,2.9664e-05,2.0448e-05,12,12,12,12,20,20,12,27,0,0,0
36,2532,0.000394945,3.0464e-05,2.0032e-05,12,12,12,12,20,20,12,27,0,0,0
37,2511,0.000398248,3.0304e-05,2.2208e-05,12,12,12,12,20,20,12,27,0,0,0
38,2464,0.000405844,3.1744e-05,2.1664e-05,12,12,12,12,20,20,12,27,0,0,0
39,2491,0.000401445,3.1136e-05,2.144e-05,12,12,12,12,20,20,12,27,0,0,0
40,2422,0.000412882,3.0304e-05,2.0096e-05,12,12,12,12,20,20,12,27,0,0,0
41,2239,0.000446628,3.0336e-05,1.9904e-05,12,12,12,12,20,20,12,27,0,0,0
42,2118,0.000472144,3.4784e-05,2.4224e-05,12,12,12,12,20,20,12,27,0,0,0
43,2001,0.00049975,3.6128e-05,2.4896e-05,12,12,12,12,20,20,12,27,0,0,0
44,2374,0.00042123,3.184e-05,2.1664e-05,12,12,12,12,20,20,12,27,0,0,0
45,2368,0.000422297,3.1392e-05,2.1344e-05,12,12,12,12,20,20,12,27,0,0,0
46,2382,0.000419815,3.0976e-05,2.0448e-05,12,12,12,12,20,20,12,27,0,0,0
47,2399,0.00041684,3.0656e-05,2.0576e-05,12,12,12,12,20,20,12,27,0,0,0
48,2254,0.000443656,3.2096e-05,2.2336e-05,12,12,12,12,20,20,12,27,0,0,0
49,2128,0.000469925,3.44e-05,2.4864e-05,12,12,12,12,20,20,12,27,0,0,0
50,2033,0.000491884,3.5488e-05,2.4256e-05,12,12,12,12,20,20,12,27,0,0,0
