time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,5247,0.000190585,1.3984e-05,1.0368e-05,9,9,0,0,14,0,0,21,0.5,0,0
1,5894,0.000169664,1.232e-05,1.0656e-05,9,9,0,0,14,0,0,21,0.5,0,0
2,5908,0.000169262,1.2512e-05,1.0016e-05,9,9,0,0,14,0,0,21,0.5,0,0
3,5995,0.000166806,1.2672e-05,1.0304e-05,9,9,0,0,14,0,0,21,0.5,0,0
4,5561,0.000179824,1.2096e-05,9.856e-06,9,9,0,0,14,0,0,21,0.5,0,0
5,5561,0.000179824,1.2864e-05,1.008e-05,9,9,0,0,14,0,0,21,0.5,0,0
6,5442,0.000183756,1.3152e-05,1.0912e-05,9,9,0,0,14,0,0,21,0.5,0,0
7,5574,0.000179404,1.2832e-05,1.104e-05,9,9,0,0,14,0,0,21,0.5,0,0
8,5451,0.000183453,1.3088e-05,1.1232e-05,9,9,0,0,14,0,0,21,0.5,0,0
9,5683,0.000175963,1.2032e-05,1.0016e-05,9,9,0,0,14,0,0,21,0.5,0,0
10,5930,0.000168634,1.2192e-05,9.728e-06,9,9,0,0,14,0,0,21,0.5,0,0
11,5318,0.000188041,1.2416e-05,1.0368e-05,9,9,0,0,14,0,0,21,0.5,0,0
12,5049,0.000198059,1.1968e-05,9.6e-06,9,9,0,0,14,0,0,21,0.5,0,0
13,5008,0.000199681,1.4208e-05,1.1456e-05,9,9,0,0,14,0,0,21,0.5,0,0
14,5794,0.000172592,1.2416e-05,9.92e-06,9,9,0,0,14,0,0,21,0.5,0,0
15,5841,0.000171204,1.2608e-05,1.0336e-05,9,9,0,0,14,0,0,21,0.5,0,0
16,5710,0.000175131,1.2864e-05,1.0368e-05,9,9,0,0,14,0,0,21,0.5,0,0
17,5811,0.000172087,1.2544e-05,1.0528e-05,9,9,0,0,14,0,0,21,0.5,0,0
18,5343,0.000187161,1.2736e-05,9.728e-06,9,9,0,0,14,0,0,21,0.5,0,0
19,5060,0.000197628,1.3216e-05,1.0464e-05,9,9,0,0,14,0,0,21,0.5,0,0
20,4973,0.000201086,1.3888e-05,1.1328e-05,9,9,0,0,14,0,0,21,0.5,0,0
21,4994,0.00020024,1.4688e-05,1.2032e-05,9,9,0,0,14,0,0,21,0.5,0,0
22,4929,0.000202881,1.4528e-05,1.1904e-05,9,9,0,0,14,0,0,21,0.5,0,0
23,5559,0.000179888,1.296e-05,1.0752e-05,9,9,0,0,14,0,0,21,0.5,0,0
24,5662,0.000176616,1.28e-05,1.0112e-05,9,9,0,0,14,0,0,21,0.5,0,0
25,5753,0.000173822,1.2576e-05,1.0528e-05,9,9,0,0,14,0,0,21,0.5,0,0
26,5682,0.000175994,1.2832e-05,9.568e-06,9,9,0,0,14,0,0,21,0.5,0,0
27,5621,0.000177904,1.2256e-05,9.696e-06,9,9,0,0,14,0,0,21,0.5,0,0
28,5169,0.000193461,1.232e-05,1.0336e-05,9,9,0,0,14,0,0,21,0.5,0,0
29,4975,0.000201005,1.4176e-05,1.152e-05,9,9,0,0,14,0,0,21,0.5,0,0
30,4950,0.00020202,1.3984e-05,1.1008e-05,9,9,0,0,14,0,0,21,0.5,0,0
31,4757,0.000210217,1.4944e-05,1.2e-05,9,9,0,0,14,0,0,21,0.5,0,0
32,5099,0.000196117,1.4336e-05,1.12e-05,9,9,0,0,14,0,0,21,0.5,0,0
33,5843,0.000171145,1.2672e-05,9.664e-06,9,9,0,0,14,0,0,21,0.5,0,0
