time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,5384,0.000185736,1.0368e-05,1.2096e-05,6,6,0,0,10,0,0,12,0.5,0,0
1,5649,0.000177022,1.0368e-05,1.0848e-05,6,6,0,0,10,0,0,12,0.5,0,0
2,5660,0.000176678,1.0208e-05,1.1072e-05,6,6,0,0,10,0,0,12,0.5,0,0
3,5285,0.000189215,9.792e-06,1.104e-05,6,6,0,0,10,0,0,12,0.5,0,0
4,5737,0.000174307,9.952e-06,1.0656e-05,6,6,0,0,10,0,0,12,0.5,0,0
5,5703,0.000175346,1.0144e-05,1.0976e-05,6,6,0,0,10,0,0,12,0.5,0,0
6,5772,0.00017325,1.0336e-05,1.04e-05,6,6,0,0,10,0,0,12,0.5,0,0
7,5833,0.000171438,9.824e-06,1.0752e-05,6,6,0,0,10,0,0,12,0.5,0,0
8,5688,0.000175809,9.856e-06,1.0496e-05,6,6,0,0,10,0,0,12,0.5,0,0
9,5694,0.000175623,9.76e-06,1.0464e-05,6,6,0,0,10,0,0,12,0.5,0,0
10,5725,0.000174672,9.696e-06,1.0304e-05,6,6,0,0,10,0,0,12,0.5,0,0
11,5829,0.000171556,9.824e-06,1.0496e-05,6,6,0,0,10,0,0,12,0.5,0,0
12,5772,0.00017325,1.008e-05,1.0848e-05,6,6,0,0,10,0,0,12,0.5,0,0
13,5686,0.000175871,1.056e-05,1.0816e-05,6,6,0,0,10,0,0,12,0.5,0,0
14,5565,0.000179695,9.824e-06,1.1392e-05,6,6,0,0,10,0,0,12,0.5,0,0
15,5638,0.000177368,1.0016e-05,1.1456e-05,6,6,0,0,10,0,0,12,0.5,0,0
16,5710,0.000175131,1.0656e-05,1.088e-05,6,6,0,0,10,0,0,12,0.5,0,0
17,5660,0.000176678,9.824e-06,1.1424e-05,6,6,0,0,10,0,0,12,0.5,0,0
18,5743,0.000174125,9.792e-06,1.0752e-05,6,6,0,0,10,0,0,12,0.5,0,0
19,5720,0.000174825,9.952e-06,1.1136e-05,6,6,0,0,10,0,0,12,0.5,0,0
20,5567,0.00017963,9.856e-06,1.088e-05,6,6,0,0,10,0,0,12,0.5,0,0
