time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,33,0.030303,0.0185203,0.0120042,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
1,32,0.03125,0.018525,0.0120021,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
2,32,0.03125,0.018528,0.0120097,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
3,26,0.0384615,0.0185321,0.0119287,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
4,32,0.03125,0.0185235,0.0119818,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
5,32,0.03125,0.018707,0.0119099,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
6,32,0.03125,0.0185203,0.0118756,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
7,32,0.03125,0.0185308,0.0119705,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
8,33,0.030303,0.0185319,0.0119338,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
9,32,0.03125,0.0185211,0.0119509,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
10,32,0.03125,0.0187151,0.0120304,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
11,32,0.03125,0.0185223,0.0119319,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
12,32,0.03125,0.0185349,0.0119818,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
13,33,0.030303,0.0189024,0.0119517,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
14,32,0.03125,0.0185222,0.0119741,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
15,32,0.03125,0.0185191,0.0119769,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
16,32,0.03125,0.0185197,0.0119038,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
17,33,0.030303,0.0185296,0.01182,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
18,32,0.03125,0.0185444,0.0118549,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
19,32,0.03125,0.0185204,0.0119188,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
20,32,0.03125,0.0185195,0.01198,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
21,33,0.030303,0.0187076,0.0118489,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
22,32,0.03125,0.0185288,0.0118541,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
23,32,0.03125,0.0185311,0.0119338,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
24,32,0.03125,0.018521,0.0119043,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
25,32,0.03125,0.0185319,0.0119435,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
26,32,0.03125,0.018522,0.0119628,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
27,33,0.030303,0.0185283,0.0119885,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
28,32,0.03125,0.0185213,0.0119055,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
29,32,0.03125,0.0185206,0.0119852,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
30,31,0.0322581,0.0185285,0.0118316,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
31,32,0.03125,0.0185308,0.0119634,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
32,32,0.03125,0.0185217,0.0118939,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
33,32,0.03125,0.0189005,0.0118342,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
34,32,0.03125,0.0185227,0.0119521,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
35,33,0.030303,0.0185306,0.011886,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
36,32,0.03125,0.018529,0.0119471,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
37,32,0.03125,0.0185445,0.0119388,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
38,32,0.03125,0.0185201,0.0119494,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
39,33,0.030303,0.0185219,0.011905,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
40,32,0.03125,0.0185207,0.0119931,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
41,32,0.03125,0.0185212,0.0119391,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
42,32,0.03125,0.018914,0.0119782,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
43,32,0.03125,0.0185217,0.0119542,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
44,33,0.030303,0.0185212,0.0119661,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
45,32,0.03125,0.0185183,0.0118851,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
46,32,0.03125,0.0185394,0.0119045,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
47,32,0.03125,0.0185227,0.0119245,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
48,32,0.03125,0.0185205,0.0120334,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
49,33,0.030303,0.0185207,0.011959,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
50,32,0.03125,0.0185178,0.0119301,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
51,32,0.03125,0.0185405,0.0119259,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
52,32,0.03125,0.018529,0.0119988,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
53,32,0.03125,0.0185305,0.0119388,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
54,32,0.03125,0.0185188,0.012014,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
55,33,0.030303,0.0185304,0.0118075,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
56,32,0.03125,0.0185232,0.0119111,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
57,28,0.0357143,0.0185344,0.0119943,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
58,33,0.030303,0.0185194,0.012079,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
59,32,0.03125,0.0185308,0.0118769,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
60,32,0.03125,0.0185286,0.0119338,3359744,3359744,0,0,1679872,0,0,76,0.5,0,0
