time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,28,0.0357143,0.0150516,0.00941562,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
1,40,0.025,0.0152334,0.00950285,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
2,39,0.025641,0.0152439,0.00949699,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
3,40,0.025,0.0154368,0.00940755,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
4,40,0.025,0.0152339,0.0095047,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
5,39,0.025641,0.0152454,0.00949142,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
6,40,0.025,0.0152409,0.00946838,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
7,40,0.025,0.0152317,0.00946682,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
8,39,0.025641,0.015248,0.00942272,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
9,40,0.025,0.0152351,0.00942896,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
10,34,0.0294118,0.0152458,0.00952272,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
11,39,0.025641,0.0152474,0.00945462,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
12,40,0.025,0.0152344,0.00943782,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
13,40,0.025,0.0152336,0.00944509,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
14,39,0.025641,0.0152429,0.00946592,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
15,40,0.025,0.0152456,0.00945955,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
16,40,0.025,0.0152516,0.00929155,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
17,39,0.025641,0.0152622,0.00943101,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
18,40,0.025,0.0152473,0.00938029,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
19,40,0.025,0.0152472,0.00944474,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
20,40,0.025,0.0152458,0.0094015,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
21,39,0.025641,0.0152336,0.00937795,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
22,40,0.025,0.0152357,0.00944634,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
23,40,0.025,0.0152487,0.0093728,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
24,39,0.025641,0.015246,0.00938688,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
25,40,0.025,0.0152485,0.00940346,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
26,40,0.025,0.0152333,0.0093191,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
27,39,0.025641,0.0152438,0.00942541,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
28,40,0.025,0.0152464,0.00946582,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
29,40,0.025,0.0152327,0.00948986,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
30,39,0.025641,0.0152507,0.0094488,2638848,2638848,0,0,1319424,0,0,71,0.5,0,0
