time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,38,0.0263158,0.0120986,0.0078551,2163712,2163712,2163712,2162080,1081856,1081856,2163712,66,0.5,0,0
1,48,0.0208333,0.0121008,0.00772531,2163712,2163712,2163712,2162048,1081856,1081856,2163712,66,0.5,0,0
2,48,0.0208333,0.012098,0.00778198,2163712,2163712,2163712,2162176,1081856,1081856,2163712,66,0.5,0,0
3,48,0.0208333,0.0122691,0.00777427,2163712,2163712,2163712,2161920,1081856,1081856,2163712,66,0.5,0,0
4,39,0.025641,0.0121092,0.00770365,2163712,2163712,2163712,2162048,1081856,1081856,2163712,66,0.5,0,0
5,48,0.0208333,0.0120976,0.0077585,2163712,2163712,2163712,2162336,1081856,1081856,2163712,66,0.5,0,0
6,48,0.0208333,0.0120974,0.0078441,2163712,2163712,2163712,2162432,1081856,1081856,2163712,66,0.5,0,0
7,48,0.0208333,0.012098,0.00775539,2163712,2163712,2163712,2162144,1081856,1081856,2163712,66,0.5,0,0
8,48,0.0208333,0.0121028,0.00779638,2163712,2163712,2163712,2162112,1081856,1081856,2163712,66,0.5,0,0
9,49,0.0204082,0.0120963,0.00775562,2163712,2163712,2163712,2162080,1081856,1081856,2163712,66,0.5,0,0
10,48,0.0208333,0.0120716,0.00781891,2163712,2163712,2163712,2162336,1081856,1081856,2163712,66,0.5,0,0
11,48,0.0208333,0.0119136,0.00774957,2163712,2163712,2163712,2159968,1081856,1081856,2163712,66,0.5,0,0
12,48,0.0208333,0.0120995,0.00776077,2163712,2163712,2163712,2161792,1081856,1081856,2163712,66,0.5,0,0
13,48,0.0208333,0.0121002,0.00775283,2163712,2163712,2163712,2161888,1081856,1081856,2163712,66,0.5,0,0
14,49,0.0204082,0.0120992,0.00773283,2163712,2163712,2163712,2159904,1081856,1081856,2163712,66,0.5,0,0
15,48,0.0208333,0.0120986,0.00775523,2163712,2163712,2163712,2162048,1081856,1081856,2163712,66,0.5,0,0
16,48,0.0208333,0.0120952,0.00777072,2163712,2163712,2163712,2162048,1081856,1081856,2163712,66,0.5,0,0
17,49,0.0204082,0.0121016,0.00776179,2163712,2163712,2163712,2161728,1081856,1081856,2163712,66,0.5,0,0
18,48,0.0208333,0.0121031,0.00780333,2163712,2163712,2163712,2162240,1081856,1081856,2163712,66,0.5,0,0
19,48,0.0208333,0.0120985,0.0077855,2163712,2163712,2163712,2161248,1081856,1081856,2163712,66,0.5,0,0
20,49,0.0204082,0.0120992,0.00782669,2163712,2163712,2163712,2162176,1081856,1081856,2163712,66,0.5,0,0
21,48,0.0208333,0.0125758,0.00783139,2163712,2163712,2163712,2161760,1081856,1081856,2163712,66,0.5,0,0
22,48,0.0208333,0.0120987,0.00774451,2163712,2163712,2163712,2161632,1081856,1081856,2163712,66,0.5,0,0
23,48,0.0208333,0.012108,0.00771133,2163712,2163712,2163712,2162272,1081856,1081856,2163712,66,0.5,0,0
24,49,0.0204082,0.0120971,0.0078361,2163712,2163712,2163712,2161824,1081856,1081856,2163712,66,0.5,0,0
25,48,0.0208333,0.012102,0.00783997,2163712,2163712,2163712,2161280,1081856,1081856,2163712,66,0.5,0,0
26,48,0.0208333,0.0120938,0.00782304,2163712,2163712,2163712,2161824,1081856,1081856,2163712,66,0.5,0,0
27,48,0.0208333,0.0120997,0.00779056,2163712,2163712,2163712,2162400,1081856,1081856,2163712,66,0.5,0,0
28,48,0.0208333,0.0120962,0.00781411,2163712,2163712,2163712,2162048,1081856,1081856,2163712,66,0.5,0,0
29,49,0.0204082,0.0121006,0.0077345,2163712,2163712,2163712,2161472,1081856,1081856,2163712,66,0.5,0,0
30,48,0.0208333,0.0120966,0.00773981,2163712,2163712,2163712,2162016,1081856,1081856,2163712,66,0.5,0,0
31,47,0.0212766,0.0120974,0.00772534,2163712,2163712,2163712,2162432,1081856,1081856,2163712,66,0.5,0,0
32,49,0.0204082,0.0121008,0.00775939,2163712,2163712,2163712,2162240,1081856,1081856,2163712,66,0.5,0,0
33,48,0.0208333,0.0120957,0.00775635,2163712,2163712,2163712,2162208,1081856,1081856,2163712,66,0.5,0,0
34,48,0.0208333,0.0120978,0.0077824,2163712,2163712,2163712,2161824,1081856,1081856,2163712,66,0.5,0,0
35,48,0.0208333,0.0120968,0.0077535,2163712,2163712,2163712,2160160,1081856,1081856,2163712,66,0.5,0,0
36,48,0.0208333,0.0121077,0.00777552,2163712,2163712,2163712,2162496,1081856,1081856,2163712,66,0.5,0,0
37,48,0.0208333,0.0120962,0.00778358,2163712,2163712,2163712,2161344,1081856,1081856,2163712,66,0.5,0,0
38,49,0.0204082,0.012097,0.00770154,2163712,2163712,2163712,2162016,1081856,1081856,2163712,66,0.5,0,0
39,48,0.0208333,0.0122878,0.00784035,2163712,2163712,2163712,2160384,1081856,1081856,2163712,66,0.5,0,0
40,48,0.0208333,0.0120982,0.00780512,2163712,2163712,2163712,2162048,1081856,1081856,2163712,66,0.5,0,0
41,48,0.0208333,0.0121189,0.00777091,2163712,2163712,2163712,2161088,1081856,1081856,2163712,66,0.5,0,0
42,49,0.0204082,0.0120977,0.00784448,2163712,2163712,2163712,2162240,1081856,1081856,2163712,66,0.5,0,0
43,48,0.0208333,0.0121013,0.00766867,2163712,2163712,2163712,2161824,1081856,1081856,2163712,66,0.5,0,0
44,48,0.0208333,0.0120955,0.00781363,2163712,2163712,2163712,2161344,1081856,1081856,2163712,66,0.5,0,0
45,48,0.0208333,0.0120999,0.00782656,2163712,2163712,2163712,2162016,1081856,1081856,2163712,66,0.5,0,0
46,48,0.0208333,0.0121082,0.00776253,2163712,2163712,2163712,2161760,1081856,1081856,2163712,66,0.5,0,0
47,49,0.0204082,0.0120979,0.00778234,2163712,2163712,2163712,2162048,1081856,1081856,2163712,66,0.5,0,0
