time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,5123,0.000195198,7.04e-06,1.1168e-05,32,32,0,0,16,0,0,3,0.5,0,0
1,6291,0.000158957,6.336e-06,1.0784e-05,32,32,0,0,16,0,0,3,0.5,0,0
2,6299,0.000158755,7.232e-06,1.0912e-05,32,32,0,0,16,0,0,3,0.5,0,0
3,6315,0.000158353,7.072e-06,1.0336e-05,32,32,0,0,16,0,0,3,0.5,0,0
4,6146,0.000162707,6.656e-06,1.1072e-05,32,32,0,0,16,0,0,3,0.5,0,0
5,6105,0.0001638,7.2e-06,1.0464e-05,32,32,0,0,16,0,0,3,0.5,0,0
6,5716,0.000174948,7.04e-06,1.1744e-05,32,32,0,0,16,0,0,3,0.5,0,0
7,6228,0.000160565,7.392e-06,1.1552e-05,32,32,0,0,16,0,0,3,0.5,0,0
8,3155,0.000316957,7.2e-06,1.1104e-05,32,32,0,0,16,0,0,3,0.5,0,0
9,6009,0.000166417,6.688e-06,1.1104e-05,32,32,0,0,16,0,0,3,0.5,0,0
10,6283,0.00015916,6.368e-06,1.0528e-05,32,32,0,0,16,0,0,3,0.5,0,0
11,6237,0.000160333,6.56e-06,1.104e-05,32,32,0,0,16,0,0,3,0.5,0,0
12,6132,0.000163079,6.688e-06,1.0528e-05,32,32,0,0,16,0,0,3,0.5,0,0
13,6155,0.00016247,6.464e-06,1.1456e-05,32,32,0,0,16,0,0,3,0.5,0,0
14,6338,0.000157778,7.04e-06,1.1392e-05,32,32,0,0,16,0,0,3,0.5,0,0
15,6101,0.000163908,6.656e-06,1.0752e-05,32,32,0,0,16,0,0,3,0.5,0,0
16,6194,0.000161447,6.528e-06,1.104e-05,32,32,0,0,16,0,0,3,0.5,0,0
17,6038,0.000165618,7.04e-06,1.0656e-05,32,32,0,0,16,0,0,3,0.5,0,0
18,6042,0.000165508,6.944e-06,1.1104e-05,32,32,0,0,16,0,0,3,0.5,0,0
19,6115,0.000163532,7.008e-06,1.1456e-05,32,32,0,0,16,0,0,3,0.5,0,0
20,6138,0.00016292,7.136e-06,1.12e-05,32,32,0,0,16,0,0,3,0.5,0,0
21,6051,0.000165262,6.912e-06,1.168e-05,32,32,0,0,16,0,0,3,0.5,0,0
22,6106,0.000163773,7.712e-06,1.136e-05,32,32,0,0,16,0,0,3,0.5,0,0
23,6126,0.000163239,6.944e-06,1.1776e-05,32,32,0,0,16,0,0,3,0.5,0,0
24,6132,0.000163079,7.264e-06,1.12e-05,32,32,0,0,16,0,0,3,0.5,0,0
25,6222,0.00016072,6.848e-06,1.12e-05,32,32,0,0,16,0,0,3,0.5,0,0
26,6167,0.000162153,6.368e-06,1.1296e-05,32,32,0,0,16,0,0,3,0.5,0,0
27,6403,0.000156177,6.976e-06,1.0496e-05,32,32,0,0,16,0,0,3,0.5,0,0
28,6481,0.000154297,6.56e-06,1.056e-05,32,32,0,0,16,0,0,3,0.5,0,0
29,6512,0.000153563,6.528e-06,1.0464e-05,32,32,0,0,16,0,0,3,0.5,0,0
30,6333,0.000157903,6.56e-06,1.0624e-05,32,32,0,0,16,0,0,3,0.5,0,0
31,6189,0.000161577,6.592e-06,1.0752e-05,32,32,0,0,16,0,0,3,0.5,0,0
32,6067,0.000164826,6.432e-06,1.0464e-05,32,32,0,0,16,0,0,3,0.5,0,0
