time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,23,0.0434783,0.0209112,0.0134561,3752960,3752960,3752960,3750752,1876480,1876480,3752960,79,0.5,0,0
1,29,0.0344828,0.0209283,0.0135046,3752960,3752960,3752960,3745440,1876480,1876480,3752960,79,0.5,0,0
2,28,0.0357143,0.0211043,0.0135441,3752960,3752960,3752960,3750336,1876480,1876480,3752960,79,0.5,0,0
3,28,0.0357143,0.0209044,0.0135308,3752960,3752960,3752960,3750560,1876480,1876480,3752960,79,0.5,0,0
4,28,0.0357143,0.0209159,0.0134163,3752960,3752960,3752960,3750368,1876480,1876480,3752960,79,0.5,0,0
5,28,0.0357143,0.0209189,0.0133797,3752960,3752960,3752960,3750240,1876480,1876480,3752960,79,0.5,0,0
6,28,0.0357143,0.0209274,0.0135146,3752960,3752960,3752960,3752960,1876480,1876480,3752960,79,0.5,0,0
7,29,0.0344828,0.0209163,0.0134978,3752960,3752960,3752960,3744864,1876480,1876480,3752960,79,0.5,0,0
8,28,0.0357143,0.020907,0.0135604,3752960,3752960,3752960,3750336,1876480,1876480,3752960,79,0.5,0,0
9,28,0.0357143,0.0209065,0.0134422,3752960,3752960,3752960,3745536,1876480,1876480,3752960,79,0.5,0,0
10,24,0.0416667,0.0209072,0.0133468,3752960,3752960,3752960,3745248,1876480,1876480,3752960,79,0.5,0,0
11,28,0.0357143,0.0207266,0.013471,3752960,3752960,3752960,3745024,1876480,1876480,3752960,79,0.5,0,0
12,28,0.0357143,0.0209061,0.0134053,3752960,3752960,3752960,3749728,1876480,1876480,3752960,79,0.5,0,0
13,28,0.0357143,0.0209068,0.0134817,3752960,3752960,3752960,3749696,1876480,1876480,3752960,79,0.5,0,0
14,29,0.0344828,0.0209137,0.0134165,3752960,3752960,3752960,3745664,1876480,1876480,3752960,79,0.5,0,0
15,28,0.0357143,0.0209101,0.0135434,3752960,3752960,3752960,3745536,1876480,1876480,3752960,79,0.5,0,0
16,28,0.0357143,0.0209193,0.0135238,3752960,3752960,3752960,3749504,1876480,1876480,3752960,79,0.5,0,0
17,28,0.0357143,0.0209059,0.0134767,3752960,3752960,3752960,3750560,1876480,1876480,3752960,79,0.5,0,0
18,28,0.0357143,0.0209155,0.0134712,3752960,3752960,3752960,3749440,1876480,1876480,3752960,79,0.5,0,0
