time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,38,0.0263158,0.0111528,0.00720739,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
1,53,0.0188679,0.0111548,0.00716262,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
2,53,0.0188679,0.0109689,0.00726787,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
3,53,0.0188679,0.0111586,0.00710019,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
4,53,0.0188679,0.011155,0.00719718,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
5,53,0.0188679,0.0109676,0.00732051,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
6,53,0.0188679,0.0111534,0.00724099,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
7,53,0.0188679,0.0111579,0.00724899,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
8,53,0.0188679,0.0111561,0.00720333,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
9,53,0.0188679,0.0111569,0.0071855,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
10,54,0.0185185,0.0111559,0.00711008,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
11,53,0.0188679,0.0109621,0.00719539,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
12,53,0.0188679,0.0111538,0.00721379,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
13,53,0.0188679,0.0111529,0.00722656,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
14,54,0.0185185,0.0111509,0.00715933,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
15,53,0.0188679,0.0111587,0.00720573,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
16,53,0.0188679,0.0111524,0.00719034,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
17,54,0.0185185,0.0109675,0.00720266,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
18,53,0.0188679,0.0109748,0.00727754,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
19,53,0.0188679,0.0111598,0.0072175,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
20,53,0.0188679,0.0111573,0.00722803,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
21,54,0.0185185,0.0111558,0.00720109,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
22,53,0.0188679,0.0111536,0.00719091,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
23,43,0.0232558,0.0111514,0.00718032,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
24,53,0.0188679,0.0111574,0.0071631,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
25,53,0.0188679,0.0111531,0.0072384,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
26,54,0.0185185,0.0111592,0.00719574,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
27,52,0.0192308,0.0113691,0.00723171,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
28,54,0.0185185,0.0111526,0.00722461,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
29,53,0.0188679,0.0109688,0.00724067,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
30,53,0.0188679,0.0111559,0.00716701,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
31,53,0.0188679,0.0111661,0.00720627,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
32,54,0.0185185,0.0109699,0.00719923,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
33,53,0.0188679,0.0111585,0.00721648,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
34,53,0.0188679,0.0109664,0.00716467,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
35,53,0.0188679,0.0111541,0.00720806,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
36,53,0.0188679,0.0109695,0.00718243,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
37,53,0.0188679,0.0111624,0.00722368,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
38,53,0.0188679,0.0111532,0.00722358,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
39,54,0.0185185,0.0109678,0.00723344,2016256,2016256,0,0,1008128,0,0,65,0.5,0,0
