time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,19,0.0526316,0.0248247,0.0154149,4260864,4260864,4260864,4260864,2130432,2130432,4260864,83,0.5,0,0
1,25,0.04,0.0248314,0.0154669,4260864,4260864,4260864,4259040,2130432,2130432,4260864,83,0.5,0,0
2,24,0.0416667,0.0248202,0.0153795,4260864,4260864,4260864,4260864,2130432,2130432,4260864,83,0.5,0,0
3,24,0.0416667,0.0248268,0.0153354,4260864,4260864,4260864,4259008,2130432,2130432,4260864,83,0.5,0,0
4,24,0.0416667,0.0248171,0.0154384,4260864,4260864,4260864,4258848,2130432,2130432,4260864,83,0.5,0,0
5,24,0.0416667,0.0248322,0.0153865,4260864,4260864,4260864,4260864,2130432,2130432,4260864,83,0.5,0,0
6,24,0.0416667,0.0248167,0.0154734,4260864,4260864,4260864,4260384,2130432,2130432,4260864,83,0.5,0,0
7,24,0.0416667,0.0248183,0.0152517,4260864,4260864,4260864,4260512,2130432,2130432,4260864,83,0.5,0,0
8,22,0.0454545,0.0251979,0.0153831,4260864,4260864,4260864,4258688,2130432,2130432,4260864,83,0.5,0,0
9,24,0.0416667,0.0252257,0.0153774,4260864,4260864,4260864,4258240,2130432,2130432,4260864,83,0.5,0,0
10,24,0.0416667,0.024828,0.0153482,4260864,4260864,4260864,4257984,2130432,2130432,4260864,83,0.5,0,0
11,24,0.0416667,0.025201,0.0154034,4260864,4260864,4260864,4260480,2130432,2130432,4260864,83,0.5,0,0
12,24,0.0416667,0.0248309,0.0154165,4260864,4260864,4260864,4258944,2130432,2130432,4260864,83,0.5,0,0
13,24,0.0416667,0.0250285,0.0153647,4260864,4260864,4260864,4260864,2130432,2130432,4260864,83,0.5,0,0
14,24,0.0416667,0.024819,0.0154252,4260864,4260864,4260864,4258720,2130432,2130432,4260864,83,0.5,0,0
15,24,0.0416667,0.0248251,0.0154453,4260864,4260864,4260864,4259360,2130432,2130432,4260864,83,0.5,0,0
16,25,0.04,0.0250118,0.0154179,4260864,4260864,4260864,4258912,2130432,2130432,4260864,83,0.5,0,0
17,24,0.0416667,0.0248228,0.0153028,4260864,4260864,4260864,4260864,2130432,2130432,4260864,83,0.5,0,0
18,24,0.0416667,0.0250124,0.0153797,4260864,4260864,4260864,4258560,2130432,2130432,4260864,83,0.5,0,0
