time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,49,0.0204082,0.00829299,0.0054615,1508352,1508352,1508352,1507968,754176,754176,1508352,59,0.5,0,0
1,68,0.0147059,0.0084856,0.00543616,1508352,1508352,1508352,1506336,754176,754176,1508352,59,0.5,0,0
2,69,0.0144928,0.00847232,0.00547779,1508352,1508352,1508352,1506528,754176,754176,1508352,59,0.5,0,0
3,67,0.0149254,0.00847418,0.00546365,1508352,1508352,1508352,1506912,754176,754176,1508352,59,0.5,0,0
4,69,0.0144928,0.00829062,0.00545427,1508352,1508352,1508352,1508256,754176,754176,1508352,59,0.5,0,0
5,67,0.0149254,0.00848419,0.00547414,1508352,1508352,1508352,1508224,754176,754176,1508352,59,0.5,0,0
6,69,0.0144928,0.00828605,0.0054047,1508352,1508352,1508352,1506880,754176,754176,1508352,59,0.5,0,0
7,64,0.015625,0.00829206,0.00541862,1508352,1508352,1508352,1506560,754176,754176,1508352,59,0.5,0,0
8,69,0.0144928,0.00847562,0.00547062,1508352,1508352,1508352,1506432,754176,754176,1508352,59,0.5,0,0
9,68,0.0147059,0.00828355,0.00537331,1508352,1508352,1508352,1506944,754176,754176,1508352,59,0.5,0,0
10,68,0.0147059,0.00828592,0.0055192,1508352,1508352,1508352,1506624,754176,754176,1508352,59,0.5,0,0
11,68,0.0147059,0.0082815,0.0054217,1508352,1508352,1508352,1505664,754176,754176,1508352,59,0.5,0,0
12,68,0.0147059,0.00847923,0.0054728,1508352,1508352,1508352,1506816,754176,754176,1508352,59,0.5,0,0
13,68,0.0147059,0.00828605,0.00547962,1508352,1508352,1508352,1506976,754176,754176,1508352,59,0.5,0,0
14,68,0.0147059,0.00829155,0.0054671,1508352,1508352,1508352,1506496,754176,754176,1508352,59,0.5,0,0
15,68,0.0147059,0.00847386,0.00545245,1508352,1508352,1508352,1506528,754176,754176,1508352,59,0.5,0,0
16,69,0.0144928,0.00828909,0.00545763,1508352,1508352,1508352,1506848,754176,754176,1508352,59,0.5,0,0
17,68,0.0147059,0.00828198,0.00543309,1508352,1508352,1508352,1506112,754176,754176,1508352,59,0.5,0,0
18,67,0.0149254,0.00848288,0.00543392,1508352,1508352,1508352,1506624,754176,754176,1508352,59,0.5,0,0
19,68,0.0147059,0.00848544,0.00545971,1508352,1508352,1508352,1506880,754176,754176,1508352,59,0.5,0,0
20,69,0.0144928,0.00846659,0.00544941,1508352,1508352,1508352,1506240,754176,754176,1508352,59,0.5,0,0
21,68,0.0147059,0.00828576,0.00546739,1508352,1508352,1508352,1506528,754176,754176,1508352,59,0.5,0,0
22,68,0.0147059,0.00848458,0.00546134,1508352,1508352,1508352,1506720,754176,754176,1508352,59,0.5,0,0
23,68,0.0147059,0.00848266,0.00546874,1508352,1508352,1508352,1506272,754176,754176,1508352,59,0.5,0,0
24,68,0.0147059,0.00848237,0.0054552,1508352,1508352,1508352,1506944,754176,754176,1508352,59,0.5,0,0
25,68,0.0147059,0.00848403,0.00547808,1508352,1508352,1508352,1506752,754176,754176,1508352,59,0.5,0,0
26,69,0.0144928,0.00847126,0.00545418,1508352,1508352,1508352,1505344,754176,754176,1508352,59,0.5,0,0
27,67,0.0149254,0.00848531,0.00547494,1508352,1508352,1508352,1506496,754176,754176,1508352,59,0.5,0,0
28,69,0.0144928,0.00828166,0.00542941,1508352,1508352,1508352,1506464,754176,754176,1508352,59,0.5,0,0
29,68,0.0147059,0.00828973,0.00544701,1508352,1508352,1508352,1505376,754176,754176,1508352,59,0.5,0,0
30,69,0.0144928,0.00848714,0.00549501,1508352,1508352,1508352,1507200,754176,754176,1508352,59,0.5,0,0
31,68,0.0147059,0.00828902,0.00545722,1508352,1508352,1508352,1506944,754176,754176,1508352,59,0.5,0,0
32,68,0.0147059,0.00828666,0.00550966,1508352,1508352,1508352,1507168,754176,754176,1508352,59,0.5,0,0
33,63,0.015873,0.00828413,0.00544864,1508352,1508352,1508352,1506432,754176,754176,1508352,59,0.5,0,0
34,68,0.0147059,0.00828592,0.00538019,1508352,1508352,1508352,1506944,754176,754176,1508352,59,0.5,0,0
35,68,0.0147059,0.00828986,0.00546013,1508352,1508352,1508352,1507008,754176,754176,1508352,59,0.5,0,0
36,69,0.0144928,0.00847325,0.00545651,1508352,1508352,1508352,1506720,754176,754176,1508352,59,0.5,0,0
37,68,0.0147059,0.00829069,0.00548554,1508352,1508352,1508352,1505408,754176,754176,1508352,59,0.5,0,0
38,68,0.0147059,0.00849843,0.00545277,1508352,1508352,1508352,1507040,754176,754176,1508352,59,0.5,0,0
39,68,0.0147059,0.00847344,0.00547411,1508352,1508352,1508352,1507072,754176,754176,1508352,59,0.5,0,0
40,68,0.0147059,0.00828957,0.0054433,1508352,1508352,1508352,1506528,754176,754176,1508352,59,0.5,0,0
41,69,0.0144928,0.0084728,0.00548166,1508352,1508352,1508352,1507840,754176,754176,1508352,59,0.5,0,0
42,67,0.0149254,0.00849926,0.00541203,1508352,1508352,1508352,1507008,754176,754176,1508352,59,0.5,0,0
43,69,0.0144928,0.00847725,0.00548269,1508352,1508352,1508352,1506336,754176,754176,1508352,59,0.5,0,0
44,68,0.0147059,0.00828986,0.00546314,1508352,1508352,1508352,1506496,754176,754176,1508352,59,0.5,0,0
45,68,0.0147059,0.00829117,0.00551469,1508352,1508352,1508352,1506688,754176,754176,1508352,59,0.5,0,0
46,68,0.0147059,0.00828822,0.00544416,1508352,1508352,1508352,1506848,754176,754176,1508352,59,0.5,0,0
47,68,0.0147059,0.00848211,0.00548563,1508352,1508352,1508352,1508352,754176,754176,1508352,59,0.5,0,0
48,69,0.0144928,0.00828586,0.00547328,1508352,1508352,1508352,1506432,754176,754176,1508352,59,0.5,0,0
49,68,0.0147059,0.00848573,0.00547869,1508352,1508352,1508352,1506208,754176,754176,1508352,59,0.5,0,0
50,68,0.0147059,0.00828646,0.00543603,1508352,1508352,1508352,1506560,754176,754176,1508352,59,0.5,0,0
51,69,0.0144928,0.00828032,0.00544374,1508352,1508352,1508352,1506560,754176,754176,1508352,59,0.5,0,0
52,68,0.0147059,0.00828909,0.00545056,1508352,1508352,1508352,1506752,754176,754176,1508352,59,0.5,0,0
53,68,0.0147059,0.00828058,0.00541437,1508352,1508352,1508352,1507072,754176,754176,1508352,59,0.5,0,0
54,68,0.0147059,0.00828896,0.00547651,1508352,1508352,1508352,1506944,754176,754176,1508352,59,0.5,0,0
55,68,0.0147059,0.00828989,0.00542493,1508352,1508352,1508352,1506432,754176,754176,1508352,59,0.5,0,0
56,68,0.0147059,0.00847197,0.00548109,1508352,1508352,1508352,1506432,754176,754176,1508352,59,0.5,0,0
57,68,0.0147059,0.00848301,0.00541142,1508352,1508352,1508352,1506592,754176,754176,1508352,59,0.5,0,0
58,68,0.0147059,0.0085031,0.00547149,1508352,1508352,1508352,1507008,754176,754176,1508352,59,0.5,0,0
59,65,0.0153846,0.00848618,0.0054744,1508352,1508352,1508352,1506720,754176,754176,1508352,59,0.5,0,0
60,69,0.0144928,0.0082889,0.00547059,1508352,1508352,1508352,1506624,754176,754176,1508352,59,0.5,0,0
