time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,42,0.0238095,0.0095193,0.00590243,1623040,1623040,1623040,1623040,811520,811520,1623040,60,0.5,0,0
1,62,0.016129,0.00933322,0.00588307,1623040,1623040,1623040,1621280,811520,811520,1623040,60,0.5,0,0
2,61,0.0163934,0.00952624,0.00586355,1623040,1623040,1623040,1620512,811520,811520,1623040,60,0.5,0,0
3,62,0.016129,0.0095345,0.00591638,1623040,1623040,1623040,1621472,811520,811520,1623040,60,0.5,0,0
4,62,0.016129,0.00933034,0.00588413,1623040,1623040,1623040,1621312,811520,811520,1623040,60,0.5,0,0
5,62,0.016129,0.00933325,0.00589936,1623040,1623040,1623040,1619584,811520,811520,1623040,60,0.5,0,0
6,61,0.0163934,0.00952106,0.00592435,1623040,1623040,1623040,1620768,811520,811520,1623040,60,0.5,0,0
7,62,0.016129,0.0095207,0.0059295,1623040,1623040,1623040,1621440,811520,811520,1623040,60,0.5,0,0
8,61,0.0163934,0.00932848,0.00589549,1623040,1623040,1623040,1620768,811520,811520,1623040,60,0.5,0,0
9,62,0.016129,0.00951859,0.00585328,1623040,1623040,1623040,1619808,811520,811520,1623040,60,0.5,0,0
10,62,0.016129,0.00953222,0.00588835,1623040,1623040,1623040,1621312,811520,811520,1623040,60,0.5,0,0
11,62,0.016129,0.00932608,0.00589571,1623040,1623040,1623040,1622976,811520,811520,1623040,60,0.5,0,0
12,62,0.016129,0.00933325,0.00592752,1623040,1623040,1623040,1620256,811520,811520,1623040,60,0.5,0,0
13,61,0.0163934,0.0095128,0.00591248,1623040,1623040,1623040,1620192,811520,811520,1623040,60,0.5,0,0
14,62,0.016129,0.00951984,0.00586982,1623040,1623040,1623040,1623040,811520,811520,1623040,60,0.5,0,0
15,62,0.016129,0.00953555,0.00593418,1623040,1623040,1623040,1621184,811520,811520,1623040,60,0.5,0,0
16,61,0.0163934,0.00933286,0.00584413,1623040,1623040,1623040,1623040,811520,811520,1623040,60,0.5,0,0
17,62,0.016129,0.00967283,0.0058968,1623040,1623040,1623040,1621152,811520,811520,1623040,60,0.5,0,0
18,62,0.016129,0.00933389,0.00590381,1623040,1623040,1623040,1621344,811520,811520,1623040,60,0.5,0,0
19,62,0.016129,0.00932906,0.00590544,1623040,1623040,1623040,1621088,811520,811520,1623040,60,0.5,0,0
20,61,0.0163934,0.00953194,0.00589165,1623040,1623040,1623040,1621216,811520,811520,1623040,60,0.5,0,0
21,55,0.0181818,0.00932896,0.0058576,1623040,1623040,1623040,1620704,811520,811520,1623040,60,0.5,0,0
22,62,0.016129,0.00952989,0.00586554,1623040,1623040,1623040,1621312,811520,811520,1623040,60,0.5,0,0
23,62,0.016129,0.00953312,0.00589664,1623040,1623040,1623040,1621216,811520,811520,1623040,60,0.5,0,0
24,62,0.016129,0.00951907,0.00584803,1623040,1623040,1623040,1621280,811520,811520,1623040,60,0.5,0,0
25,62,0.016129,0.00951978,0.00589942,1623040,1623040,1623040,1621184,811520,811520,1623040,60,0.5,0,0
26,61,0.0163934,0.00953034,0.00595962,1623040,1623040,1623040,1621152,811520,811520,1623040,60,0.5,0,0
27,61,0.0163934,0.00951856,0.0058671,1623040,1623040,1623040,1620864,811520,811520,1623040,60,0.5,0,0
28,62,0.016129,0.00953626,0.00590944,1623040,1623040,1623040,1621088,811520,811520,1623040,60,0.5,0,0
29,61,0.0163934,0.00932221,0.00587786,1623040,1623040,1623040,1622720,811520,811520,1623040,60,0.5,0,0
30,62,0.016129,0.0095215,0.00589443,1623040,1623040,1623040,1621440,811520,811520,1623040,60,0.5,0,0
31,62,0.016129,0.00952544,0.0058487,1623040,1623040,1623040,1620640,811520,811520,1623040,60,0.5,0,0
32,62,0.016129,0.00953322,0.00590448,1623040,1623040,1623040,1621088,811520,811520,1623040,60,0.5,0,0
33,62,0.016129,0.00954227,0.00591619,1623040,1623040,1623040,1621056,811520,811520,1623040,60,0.5,0,0
34,62,0.016129,0.00932858,0.00592253,1623040,1623040,1623040,1621184,811520,811520,1623040,60,0.5,0,0
35,61,0.0163934,0.00953024,0.00582282,1623040,1623040,1623040,1621056,811520,811520,1623040,60,0.5,0,0
36,62,0.016129,0.0095169,0.0059128,1623040,1623040,1623040,1620640,811520,811520,1623040,60,0.5,0,0
37,62,0.016129,0.00951866,0.00591366,1623040,1623040,1623040,1621248,811520,811520,1623040,60,0.5,0,0
38,62,0.016129,0.00933482,0.00591782,1623040,1623040,1623040,1621504,811520,811520,1623040,60,0.5,0,0
39,62,0.016129,0.00933443,0.0059071,1623040,1623040,1623040,1623040,811520,811520,1623040,60,0.5,0,0
40,61,0.0163934,0.00932832,0.00590147,1623040,1623040,1623040,1621184,811520,811520,1623040,60,0.5,0,0
41,62,0.016129,0.00952131,0.00591827,1623040,1623040,1623040,1621600,811520,811520,1623040,60,0.5,0,0
42,61,0.0163934,0.00933379,0.00586022,1623040,1623040,1623040,1620704,811520,811520,1623040,60,0.5,0,0
43,62,0.016129,0.00951923,0.00587658,1623040,1623040,1623040,1619488,811520,811520,1623040,60,0.5,0,0
44,61,0.0163934,0.00953261,0.0058831,1623040,1623040,1623040,1621568,811520,811520,1623040,60,0.5,0,0
45,62,0.016129,0.00951958,0.0058823,1623040,1623040,1623040,1620512,811520,811520,1623040,60,0.5,0,0
46,61,0.0163934,0.00953437,0.00588224,1623040,1623040,1623040,1621408,811520,811520,1623040,60,0.5,0,0
47,62,0.016129,0.00953626,0.00592246,1623040,1623040,1623040,1621408,811520,811520,1623040,60,0.5,0,0
48,56,0.0178571,0.00952163,0.00588992,1623040,1623040,1623040,1621248,811520,811520,1623040,60,0.5,0,0
49,61,0.0163934,0.00953178,0.00589014,1623040,1623040,1623040,1620768,811520,811520,1623040,60,0.5,0,0
50,62,0.016129,0.00951779,0.00592499,1623040,1623040,1623040,1621344,811520,811520,1623040,60,0.5,0,0
51,62,0.016129,0.00933315,0.00587491,1623040,1623040,1623040,1620928,811520,811520,1623040,60,0.5,0,0
52,61,0.0163934,0.00932342,0.0059119,1623040,1623040,1623040,1620608,811520,811520,1623040,60,0.5,0,0
53,62,0.016129,0.00933091,0.00591459,1623040,1623040,1623040,1620864,811520,811520,1623040,60,0.5,0,0
54,63,0.015873,0.00932829,0.00592842,1623040,1623040,1623040,1621632,811520,811520,1623040,60,0.5,0,0
55,61,0.0163934,0.00932902,0.00591002,1623040,1623040,1623040,1621120,811520,811520,1623040,60,0.5,0,0
56,62,0.016129,0.00953645,0.00589702,1623040,1623040,1623040,1619936,811520,811520,1623040,60,0.5,0,0
57,62,0.016129,0.00932877,0.00587338,1623040,1623040,1623040,1620800,811520,811520,1623040,60,0.5,0,0
58,61,0.0163934,0.00951946,0.00593942,1623040,1623040,1623040,1621184,811520,811520,1623040,60,0.5,0,0
59,62,0.016129,0.00953315,0.00589654,1623040,1623040,1623040,1621184,811520,811520,1623040,60,0.5,0,0
60,61,0.0163934,0.00932256,0.00587971,1623040,1623040,1623040,1620832,811520,811520,1623040,60,0.5,0,0
