time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,25,0.04,0.0240927,0.0155714,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
1,25,0.04,0.024097,0.0154772,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
2,25,0.04,0.024086,0.0155548,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
3,24,0.0416667,0.0240836,0.0155798,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
4,25,0.04,0.0240825,0.015511,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
5,25,0.04,0.0242736,0.0154464,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
6,25,0.04,0.0240841,0.0154969,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
7,25,0.04,0.0240828,0.0157141,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
8,25,0.04,0.0242961,0.0154769,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
9,25,0.04,0.024087,0.0154214,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
10,24,0.0416667,0.0242694,0.0155517,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
11,25,0.04,0.0240586,0.0154826,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
12,25,0.04,0.0242568,0.0156549,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
13,25,0.04,0.0244914,0.0153976,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
14,25,0.04,0.0240835,0.0154486,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
15,24,0.0416667,0.0242854,0.0154839,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
16,25,0.04,0.024082,0.0156278,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
17,25,0.04,0.0240955,0.0155605,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
18,25,0.04,0.024514,0.015524,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
19,25,0.04,0.024082,0.0155421,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
20,24,0.0416667,0.0244524,0.0155257,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
21,25,0.04,0.0240854,0.0154741,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
22,25,0.04,0.0240896,0.0154843,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
23,25,0.04,0.0244821,0.0154221,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
24,19,0.0526316,0.0240826,0.0155211,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
25,25,0.04,0.0240843,0.0154666,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
26,25,0.04,0.0240855,0.0156111,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
27,25,0.04,0.0240837,0.015462,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
28,24,0.0416667,0.02449,0.0156118,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
29,25,0.04,0.0240821,0.0156353,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
30,25,0.04,0.0240873,0.0155086,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
31,25,0.04,0.0242837,0.0156009,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
32,25,0.04,0.0240852,0.0155759,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
33,25,0.04,0.0240993,0.0155133,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
34,24,0.0416667,0.0240867,0.0154815,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
35,25,0.04,0.0240829,0.0155021,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
36,25,0.04,0.024456,0.0156406,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
37,25,0.04,0.0240875,0.0155646,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
38,25,0.04,0.0240863,0.0154617,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
39,25,0.04,0.0244955,0.0154372,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
40,25,0.04,0.0240841,0.015466,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
41,24,0.0416667,0.0240849,0.0154006,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
42,25,0.04,0.0240943,0.0155196,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
43,25,0.04,0.0244353,0.0155931,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
44,25,0.04,0.0240828,0.0153781,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
45,25,0.04,0.024087,0.0156212,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
46,25,0.04,0.0240979,0.0154014,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
47,24,0.0416667,0.0240819,0.0154324,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
48,25,0.04,0.0242719,0.0155079,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
49,25,0.04,0.0240896,0.0155412,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
50,25,0.04,0.0240833,0.0154748,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
51,24,0.0416667,0.0240879,0.0155622,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
52,24,0.0416667,0.0240856,0.0153803,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
53,25,0.04,0.0240861,0.0154602,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
54,25,0.04,0.024474,0.0154687,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
55,25,0.04,0.024084,0.0156212,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
56,25,0.04,0.0240854,0.0155398,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
57,25,0.04,0.0240926,0.0153888,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
58,24,0.0416667,0.0240961,0.0154692,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
59,25,0.04,0.0241031,0.0155817,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
60,25,0.04,0.0244651,0.0154629,4375552,4375552,0,0,2187776,0,0,83,0.5,0,0
