time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,12,0.0833333,0.0752807,0.00161578,443392,443392,443392,440960,277120,277120,443392,21,0.6,0,0
1,12,0.0833333,0.075135,0.00163552,443392,443392,443392,441312,277120,277120,443392,21,0.6,0,0
2,13,0.0769231,0.0751545,0.00164691,443392,443392,443392,441856,277120,277120,443392,21,0.6,0,0
3,13,0.0769231,0.0751787,0.00163184,443392,443392,443392,440160,277120,277120,443392,21,0.6,0,0
4,13,0.0769231,0.0746218,0.00162173,443392,443392,443392,441248,277120,277120,443392,21,0.6,0,0
5,13,0.0769231,0.0746374,0.00165715,443392,443392,443392,443104,277120,277120,443392,21,0.6,0,0
6,13,0.0769231,0.0751956,0.00165421,443392,443392,443392,441504,277120,277120,443392,21,0.6,0,0
7,13,0.0769231,0.0751834,0.00161738,443392,443392,443392,435456,277120,277120,443392,21,0.6,0,0
8,12,0.0833333,0.0751861,0.00164922,443392,443392,443392,441472,277120,277120,443392,21,0.6,0,0
9,13,0.0769231,0.0752059,0.00166662,443392,443392,443392,441632,277120,277120,443392,21,0.6,0,0
10,13,0.0769231,0.0752065,0.00164646,443392,443392,443392,441088,277120,277120,443392,21,0.6,0,0
11,13,0.0769231,0.0752304,0.00166819,443392,443392,443392,439904,277120,277120,443392,21,0.6,0,0
12,13,0.0769231,0.0746367,0.0016728,443392,443392,443392,441984,277120,277120,443392,21,0.6,0,0
13,13,0.0769231,0.0752129,0.00163024,443392,443392,443392,441408,277120,277120,443392,21,0.6,0,0
14,12,0.0833333,0.0751699,0.00164464,443392,443392,443392,440800,277120,277120,443392,21,0.6,0,0
15,13,0.0769231,0.07463,0.00166266,443392,443392,443392,440800,277120,277120,443392,21,0.6,0,0
16,13,0.0769231,0.0746864,0.00164742,443392,443392,443392,441344,277120,277120,443392,21,0.6,0,0
17,13,0.0769231,0.0751855,0.00163213,443392,443392,443392,441760,277120,277120,443392,21,0.6,0,0
18,13,0.0769231,0.0751661,0.00165139,443392,443392,443392,441536,277120,277120,443392,21,0.6,0,0
19,13,0.0769231,0.0746549,0.00164682,443392,443392,443392,441536,277120,277120,443392,21,0.6,0,0
20,12,0.0833333,0.0752185,0.00164816,443392,443392,443392,441504,277120,277120,443392,21,0.6,0,0
21,13,0.0769231,0.0751358,0.00164208,443392,443392,443392,442016,277120,277120,443392,21,0.6,0,0
22,13,0.0769231,0.0751937,0.0016192,443392,443392,443392,441568,277120,277120,443392,21,0.6,0,0
23,13,0.0769231,0.0746337,0.00164106,443392,443392,443392,441408,277120,277120,443392,21,0.6,0,0
24,13,0.0769231,0.0757116,0.00166438,443392,443392,443392,441568,277120,277120,443392,21,0.6,0,0
25,13,0.0769231,0.075198,0.00164205,443392,443392,443392,441184,277120,277120,443392,21,0.6,0,0
26,13,0.0769231,0.0746491,0.00164272,443392,443392,443392,441664,277120,277120,443392,21,0.6,0,0
27,12,0.0833333,0.0751901,0.00161981,443392,443392,443392,441312,277120,277120,443392,21,0.6,0,0
28,13,0.0769231,0.0746513,0.00163082,443392,443392,443392,442016,277120,277120,443392,21,0.6,0,0
29,13,0.0769231,0.0757069,0.00164589,443392,443392,443392,438496,277120,277120,443392,21,0.6,0,0
30,13,0.0769231,0.0752,0.00159779,443392,443392,443392,441984,277120,277120,443392,21,0.6,0,0
31,13,0.0769231,0.0746403,0.00164086,443392,443392,443392,440864,277120,277120,443392,21,0.6,0,0
32,13,0.0769231,0.0752175,0.00163939,443392,443392,443392,441120,277120,277120,443392,21,0.6,0,0
33,12,0.0833333,0.0752649,0.00164512,443392,443392,443392,441568,277120,277120,443392,21,0.6,0,0
34,13,0.0769231,0.0752254,0.0016151,443392,443392,443392,441440,277120,277120,443392,21,0.6,0,0
35,13,0.0769231,0.0746168,0.00166051,443392,443392,443392,441888,277120,277120,443392,21,0.6,0,0
36,13,0.0769231,0.0749281,0.00161344,443392,443392,443392,441312,277120,277120,443392,21,0.6,0,0
37,13,0.0769231,0.0751683,0.00161386,443392,443392,443392,442112,277120,277120,443392,21,0.6,0,0
38,13,0.0769231,0.0746289,0.00166659,443392,443392,443392,441056,277120,277120,443392,21,0.6,0,0
39,13,0.0769231,0.0751779,0.00166125,443392,443392,443392,442048,277120,277120,443392,21,0.6,0,0
40,13,0.0769231,0.0752027,0.0016543,443392,443392,443392,441888,277120,277120,443392,21,0.6,0,0
41,12,0.0833333,0.0751552,0.0016624,443392,443392,443392,442272,277120,277120,443392,21,0.6,0,0
42,13,0.0769231,0.0751931,0.00166323,443392,443392,443392,441248,277120,277120,443392,21,0.6,0,0
43,13,0.0769231,0.0751879,0.00163334,443392,443392,443392,441760,277120,277120,443392,21,0.6,0,0
44,13,0.0769231,0.0751734,0.00161942,443392,443392,443392,440832,277120,277120,443392,21,0.6,0,0
45,13,0.0769231,0.075173,0.00166886,443392,443392,443392,441440,277120,277120,443392,21,0.6,0,0
46,12,0.0833333,0.0751916,0.00162198,443392,443392,443392,441536,277120,277120,443392,21,0.6,0,0
47,13,0.0769231,0.0746391,0.00166086,443392,443392,443392,441408,277120,277120,443392,21,0.6,0,0
48,13,0.0769231,0.0751933,0.00166208,443392,443392,443392,441856,277120,277120,443392,21,0.6,0,0
49,13,0.0769231,0.075651,0.00163414,443392,443392,443392,441504,277120,277120,443392,21,0.6,0,0
50,13,0.0769231,0.0752294,0.00162538,443392,443392,443392,442144,277120,277120,443392,21,0.6,0,0
51,13,0.0769231,0.0743627,0.00164566,443392,443392,443392,441600,277120,277120,443392,21,0.6,0,0
52,13,0.0769231,0.0746276,0.00166339,443392,443392,443392,441728,277120,277120,443392,21,0.6,0,0
53,12,0.0833333,0.0752057,0.00164701,443392,443392,443392,441664,277120,277120,443392,21,0.6,0,0
54,13,0.0769231,0.0757564,0.00164851,443392,443392,443392,440832,277120,277120,443392,21,0.6,0,0
55,13,0.0769231,0.0751881,0.00162646,443392,443392,443392,442016,277120,277120,443392,21,0.6,0,0
56,13,0.0769231,0.074616,0.0016385,443392,443392,443392,442016,277120,277120,443392,21,0.6,0,0
57,13,0.0769231,0.0751471,0.00165616,443392,443392,443392,441952,277120,277120,443392,21,0.6,0,0
58,13,0.0769231,0.0751707,0.00160982,443392,443392,443392,441120,277120,277120,443392,21,0.6,0,0
59,12,0.0833333,0.0751477,0.00161648,443392,443392,443392,441920,277120,277120,443392,21,0.6,0,0
60,13,0.0769231,0.0757156,0.0016207,443392,443392,443392,441152,277120,277120,443392,21,0.6,0,0
