time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,11,0.0909091,0.0746242,0.00162736,443392,443392,443392,441568,138560,138560,443392,21,0.3,0,0
1,13,0.0769231,0.0751977,0.00164147,443392,443392,443392,441824,138560,138560,443392,21,0.3,0,0
2,13,0.0769231,0.0749463,0.00163523,443392,443392,443392,442560,138560,138560,443392,21,0.3,0,0
3,13,0.0769231,0.0746692,0.00163546,443392,443392,443392,440672,138560,138560,443392,21,0.3,0,0
4,13,0.0769231,0.0751625,0.00158,443392,443392,443392,441312,138560,138560,443392,21,0.3,0,0
5,13,0.0769231,0.0752055,0.00162605,443392,443392,443392,441312,138560,138560,443392,21,0.3,0,0
6,12,0.0833333,0.0752146,0.00164262,443392,443392,443392,441408,138560,138560,443392,21,0.3,0,0
7,13,0.0769231,0.0743941,0.0016519,443392,443392,443392,441568,138560,138560,443392,21,0.3,0,0
8,13,0.0769231,0.0746838,0.00165789,443392,443392,443392,442176,138560,138560,443392,21,0.3,0,0
9,13,0.0769231,0.0751777,0.00160598,443392,443392,443392,441504,138560,138560,443392,21,0.3,0,0
10,13,0.0769231,0.0751753,0.00163424,443392,443392,443392,437856,138560,138560,443392,21,0.3,0,0
11,13,0.0769231,0.0746305,0.00164502,443392,443392,443392,440224,138560,138560,443392,21,0.3,0,0
12,13,0.0769231,0.0756947,0.00164099,443392,443392,443392,440768,138560,138560,443392,21,0.3,0,0
13,12,0.0833333,0.0752091,0.00165888,443392,443392,443392,441600,138560,138560,443392,21,0.3,0,0
14,13,0.0769231,0.0751729,0.00163987,443392,443392,443392,441760,138560,138560,443392,21,0.3,0,0
15,13,0.0769231,0.0751446,0.00164474,443392,443392,443392,441920,138560,138560,443392,21,0.3,0,0
16,13,0.0769231,0.0751964,0.00166506,443392,443392,443392,441440,138560,138560,443392,21,0.3,0,0
17,12,0.0833333,0.0751541,0.00166662,443392,443392,443392,441600,138560,138560,443392,21,0.3,0,0
18,13,0.0769231,0.0751992,0.00165411,443392,443392,443392,441888,138560,138560,443392,21,0.3,0,0
19,13,0.0769231,0.0746336,0.00164243,443392,443392,443392,443360,138560,138560,443392,21,0.3,0,0
20,13,0.0769231,0.0751837,0.00163414,443392,443392,443392,441824,138560,138560,443392,21,0.3,0,0
21,13,0.0769231,0.074635,0.00165718,443392,443392,443392,441888,138560,138560,443392,21,0.3,0,0
22,13,0.0769231,0.0751805,0.00161808,443392,443392,443392,441504,138560,138560,443392,21,0.3,0,0
23,13,0.0769231,0.0745985,0.00163283,443392,443392,443392,441248,138560,138560,443392,21,0.3,0,0
24,13,0.0769231,0.0746235,0.00165952,443392,443392,443392,441664,138560,138560,443392,21,0.3,0,0
25,12,0.0833333,0.075194,0.00161517,443392,443392,443392,441728,138560,138560,443392,21,0.3,0,0
26,13,0.0769231,0.0752044,0.00163206,443392,443392,443392,441664,138560,138560,443392,21,0.3,0,0
