time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,14,0.0714286,0.075338,0.00161882,443392,443392,0,0,221696,0,0,21,0.5,0,0
1,13,0.0769231,0.0754925,0.00163571,443392,443392,0,0,221696,0,0,21,0.5,0,0
2,13,0.0769231,0.0757415,0.00163952,443392,443392,0,0,221696,0,0,21,0.5,0,0
3,13,0.0769231,0.0752505,0.00166128,443392,443392,0,0,221696,0,0,21,0.5,0,0
4,13,0.0769231,0.0746929,0.00163306,443392,443392,0,0,221696,0,0,21,0.5,0,0
5,13,0.0769231,0.0747223,0.0016096,443392,443392,0,0,221696,0,0,21,0.5,0,0
6,13,0.0769231,0.075362,0.00162205,443392,443392,0,0,221696,0,0,21,0.5,0,0
7,13,0.0769231,0.0749961,0.00161117,443392,443392,0,0,221696,0,0,21,0.5,0,0
8,13,0.0769231,0.0747401,0.00161264,443392,443392,0,0,221696,0,0,21,0.5,0,0
9,12,0.0833333,0.0755238,0.00164931,443392,443392,0,0,221696,0,0,21,0.5,0,0
10,13,0.0769231,0.0752631,0.00165328,443392,443392,0,0,221696,0,0,21,0.5,0,0
11,13,0.0769231,0.0747203,0.00163542,443392,443392,0,0,221696,0,0,21,0.5,0,0
12,13,0.0769231,0.0752932,0.00163338,443392,443392,0,0,221696,0,0,21,0.5,0,0
13,13,0.0769231,0.075262,0.00161302,443392,443392,0,0,221696,0,0,21,0.5,0,0
14,13,0.0769231,0.0747146,0.00161142,443392,443392,0,0,221696,0,0,21,0.5,0,0
15,13,0.0769231,0.0753006,0.00165094,443392,443392,0,0,221696,0,0,21,0.5,0,0
16,13,0.0769231,0.0752256,0.00164163,443392,443392,0,0,221696,0,0,21,0.5,0,0
17,13,0.0769231,0.074695,0.0016081,443392,443392,0,0,221696,0,0,21,0.5,0,0
18,13,0.0769231,0.0760804,0.00166138,443392,443392,0,0,221696,0,0,21,0.5,0,0
19,13,0.0769231,0.0755575,0.00164243,443392,443392,0,0,221696,0,0,21,0.5,0,0
20,13,0.0769231,0.0747077,0.00164781,443392,443392,0,0,221696,0,0,21,0.5,0,0
21,12,0.0833333,0.0752917,0.00163997,443392,443392,0,0,221696,0,0,21,0.5,0,0
22,13,0.0769231,0.0752303,0.00163856,443392,443392,0,0,221696,0,0,21,0.5,0,0
23,13,0.0769231,0.0747172,0.00163328,443392,443392,0,0,221696,0,0,21,0.5,0,0
24,13,0.0769231,0.0752503,0.001612,443392,443392,0,0,221696,0,0,21,0.5,0,0
25,13,0.0769231,0.0752277,0.00165149,443392,443392,0,0,221696,0,0,21,0.5,0,0
26,13,0.0769231,0.0754962,0.00162109,443392,443392,0,0,221696,0,0,21,0.5,0,0
27,13,0.0769231,0.0747201,0.00162128,443392,443392,0,0,221696,0,0,21,0.5,0,0
28,13,0.0769231,0.0753037,0.00165072,443392,443392,0,0,221696,0,0,21,0.5,0,0
29,12,0.0833333,0.0752348,0.00163194,443392,443392,0,0,221696,0,0,21,0.5,0,0
30,13,0.0769231,0.0752315,0.00165082,443392,443392,0,0,221696,0,0,21,0.5,0,0
31,13,0.0769231,0.074731,0.00162093,443392,443392,0,0,221696,0,0,21,0.5,0,0
32,13,0.0769231,0.0758075,0.00163318,443392,443392,0,0,221696,0,0,21,0.5,0,0
33,13,0.0769231,0.0752817,0.00160995,443392,443392,0,0,221696,0,0,21,0.5,0,0
34,13,0.0769231,0.0749758,0.0016496,443392,443392,0,0,221696,0,0,21,0.5,0,0
35,13,0.0769231,0.0755211,0.00161629,443392,443392,0,0,221696,0,0,21,0.5,0,0
36,13,0.0769231,0.0752464,0.00161018,443392,443392,0,0,221696,0,0,21,0.5,0,0
37,13,0.0769231,0.0747231,0.00163626,443392,443392,0,0,221696,0,0,21,0.5,0,0
38,12,0.0833333,0.074697,0.00163686,443392,443392,0,0,221696,0,0,21,0.5,0,0
39,13,0.0769231,0.0752311,0.00161123,443392,443392,0,0,221696,0,0,21,0.5,0,0
40,13,0.0769231,0.0749604,0.00166384,443392,443392,0,0,221696,0,0,21,0.5,0,0
41,13,0.0769231,0.0752552,0.00162691,443392,443392,0,0,221696,0,0,21,0.5,0,0
42,13,0.0769231,0.0755283,0.0016441,443392,443392,0,0,221696,0,0,21,0.5,0,0
43,13,0.0769231,0.0747251,0.00162192,443392,443392,0,0,221696,0,0,21,0.5,0,0
44,13,0.0769231,0.07473,0.00163312,443392,443392,0,0,221696,0,0,21,0.5,0,0
45,13,0.0769231,0.0752303,0.0016505,443392,443392,0,0,221696,0,0,21,0.5,0,0
46,13,0.0769231,0.0752125,0.00163709,443392,443392,0,0,221696,0,0,21,0.5,0,0
47,13,0.0769231,0.0758001,0.00166019,443392,443392,0,0,221696,0,0,21,0.5,0,0
48,13,0.0769231,0.0752865,0.00164442,443392,443392,0,0,221696,0,0,21,0.5,0,0
49,13,0.0769231,0.0752645,0.00164582,443392,443392,0,0,221696,0,0,21,0.5,0,0
50,13,0.0769231,0.0755033,0.0016399,443392,443392,0,0,221696,0,0,21,0.5,0,0
51,12,0.0833333,0.0758302,0.0016608,443392,443392,0,0,221696,0,0,21,0.5,0,0
52,13,0.0769231,0.0752948,0.00166685,443392,443392,0,0,221696,0,0,21,0.5,0,0
53,13,0.0769231,0.0747043,0.00160928,443392,443392,0,0,221696,0,0,21,0.5,0,0
54,13,0.0769231,0.0752134,0.00163606,443392,443392,0,0,221696,0,0,21,0.5,0,0
55,13,0.0769231,0.0752958,0.00162707,443392,443392,0,0,221696,0,0,21,0.5,0,0
56,13,0.0769231,0.0752619,0.0016415,443392,443392,0,0,221696,0,0,21,0.5,0,0
57,13,0.0769231,0.075238,0.00162512,443392,443392,0,0,221696,0,0,21,0.5,0,0
58,13,0.0769231,0.07495,0.00160928,443392,443392,0,0,221696,0,0,21,0.5,0,0
59,13,0.0769231,0.0752742,0.00158592,443392,443392,0,0,221696,0,0,21,0.5,0,0
60,13,0.0769231,0.0752084,0.00160582,443392,443392,0,0,221696,0,0,21,0.5,0,0
