time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,14,0.0714286,0.0747251,0.00164717,443392,443392,0,0,290976,0,0,21,0.65,0,0
1,13,0.0769231,0.0753299,0.00165603,443392,443392,0,0,290976,0,0,21,0.65,0,0
2,13,0.0769231,0.075254,0.00165424,443392,443392,0,0,290976,0,0,21,0.65,0,0
3,13,0.0769231,0.0752783,0.0016089,443392,443392,0,0,290976,0,0,21,0.65,0,0
4,13,0.0769231,0.0747087,0.00163382,443392,443392,0,0,290976,0,0,21,0.65,0,0
5,13,0.0769231,0.0754782,0.00160278,443392,443392,0,0,290976,0,0,21,0.65,0,0
6,13,0.0769231,0.0747073,0.00163811,443392,443392,0,0,290976,0,0,21,0.65,0,0
7,13,0.0769231,0.0752842,0.00163085,443392,443392,0,0,290976,0,0,21,0.65,0,0
8,13,0.0769231,0.0752621,0.00160502,443392,443392,0,0,290976,0,0,21,0.65,0,0
9,13,0.0769231,0.0747029,0.00163568,443392,443392,0,0,290976,0,0,21,0.65,0,0
10,12,0.0833333,0.0747245,0.00161552,443392,443392,0,0,290976,0,0,21,0.65,0,0
11,13,0.0769231,0.0752499,0.0016241,443392,443392,0,0,290976,0,0,21,0.65,0,0
12,13,0.0769231,0.0747162,0.00163101,443392,443392,0,0,290976,0,0,21,0.65,0,0
13,13,0.0769231,0.0754775,0.00166477,443392,443392,0,0,290976,0,0,21,0.65,0,0
14,13,0.0769231,0.0752274,0.00164493,443392,443392,0,0,290976,0,0,21,0.65,0,0
15,13,0.0769231,0.074698,0.00158733,443392,443392,0,0,290976,0,0,21,0.65,0,0
16,13,0.0769231,0.0758061,0.00160029,443392,443392,0,0,290976,0,0,21,0.65,0,0
17,13,0.0769231,0.0752523,0.00163949,443392,443392,0,0,290976,0,0,21,0.65,0,0
18,13,0.0769231,0.0752665,0.00164029,443392,443392,0,0,290976,0,0,21,0.65,0,0
19,13,0.0769231,0.0747185,0.00162141,443392,443392,0,0,290976,0,0,21,0.65,0,0
20,13,0.0769231,0.0752317,0.00162525,443392,443392,0,0,290976,0,0,21,0.65,0,0
21,13,0.0769231,0.075784,0.00163488,443392,443392,0,0,290976,0,0,21,0.65,0,0
22,13,0.0769231,0.0755523,0.00163952,443392,443392,0,0,290976,0,0,21,0.65,0,0
23,12,0.0833333,0.0752511,0.00164083,443392,443392,0,0,290976,0,0,21,0.65,0,0
24,13,0.0769231,0.0752382,0.00161856,443392,443392,0,0,290976,0,0,21,0.65,0,0
