time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,14,0.0714286,0.0752783,0.00161523,443392,443392,0,0,69280,0,0,21,0.15,0,0
1,13,0.0769231,0.0752413,0.00164106,443392,443392,0,0,69280,0,0,21,0.15,0,0
2,13,0.0769231,0.0752675,0.00163117,443392,443392,0,0,69280,0,0,21,0.15,0,0
3,13,0.0769231,0.0747047,0.00162374,443392,443392,0,0,69280,0,0,21,0.15,0,0
4,13,0.0769231,0.0752811,0.00162371,443392,443392,0,0,69280,0,0,21,0.15,0,0
5,13,0.0769231,0.0752605,0.00162304,443392,443392,0,0,69280,0,0,21,0.15,0,0
6,13,0.0769231,0.0753054,0.00164528,443392,443392,0,0,69280,0,0,21,0.15,0,0
7,13,0.0769231,0.0755505,0.00161786,443392,443392,0,0,69280,0,0,21,0.15,0,0
8,13,0.0769231,0.0749766,0.00165242,443392,443392,0,0,69280,0,0,21,0.15,0,0
9,13,0.0769231,0.0752242,0.00164803,443392,443392,0,0,69280,0,0,21,0.15,0,0
10,12,0.0833333,0.0758244,0.00162893,443392,443392,0,0,69280,0,0,21,0.15,0,0
11,13,0.0769231,0.0752372,0.00161754,443392,443392,0,0,69280,0,0,21,0.15,0,0
12,13,0.0769231,0.0746907,0.00165206,443392,443392,0,0,69280,0,0,21,0.15,0,0
13,13,0.0769231,0.0752409,0.00160266,443392,443392,0,0,69280,0,0,21,0.15,0,0
14,13,0.0769231,0.0752594,0.00165251,443392,443392,0,0,69280,0,0,21,0.15,0,0
15,13,0.0769231,0.0755526,0.00163859,443392,443392,0,0,69280,0,0,21,0.15,0,0
16,13,0.0769231,0.0757677,0.0016296,443392,443392,0,0,69280,0,0,21,0.15,0,0
17,13,0.0769231,0.075294,0.00164864,443392,443392,0,0,69280,0,0,21,0.15,0,0
18,13,0.0769231,0.0752615,0.00165133,443392,443392,0,0,69280,0,0,21,0.15,0,0
19,13,0.0769231,0.0747084,0.00162173,443392,443392,0,0,69280,0,0,21,0.15,0,0
20,12,0.0833333,0.0752526,0.00164061,443392,443392,0,0,69280,0,0,21,0.15,0,0
21,13,0.0769231,0.0752728,0.00161446,443392,443392,0,0,69280,0,0,21,0.15,0,0
