time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,12,0.0833333,0.0751533,0.00162755,443392,443392,443392,439712,401824,401824,443392,21,0.9,0,0
1,13,0.0769231,0.0751821,0.00164989,443392,443392,443392,440128,401824,401824,443392,21,0.9,0,0
2,13,0.0769231,0.075174,0.0016367,443392,443392,443392,441664,401824,401824,443392,21,0.9,0,0
3,13,0.0769231,0.075691,0.00165299,443392,443392,443392,441856,401824,401824,443392,21,0.9,0,0
4,13,0.0769231,0.075187,0.00166557,443392,443392,443392,441856,401824,401824,443392,21,0.9,0,0
5,12,0.0833333,0.0751629,0.00162224,443392,443392,443392,441184,401824,401824,443392,21,0.9,0,0
6,13,0.0769231,0.0751701,0.00165862,443392,443392,443392,441312,401824,401824,443392,21,0.9,0,0
7,13,0.0769231,0.0746296,0.00159722,443392,443392,443392,441792,401824,401824,443392,21,0.9,0,0
8,13,0.0769231,0.0752242,0.00162266,443392,443392,443392,441280,401824,401824,443392,21,0.9,0,0
9,13,0.0769231,0.0757257,0.00165651,443392,443392,443392,439392,401824,401824,443392,21,0.9,0,0
10,13,0.0769231,0.0751865,0.00165024,443392,443392,443392,441504,401824,401824,443392,21,0.9,0,0
11,12,0.0833333,0.0752341,0.00165024,443392,443392,443392,440960,401824,401824,443392,21,0.9,0,0
12,13,0.0769231,0.0757164,0.0016223,443392,443392,443392,440128,401824,401824,443392,21,0.9,0,0
13,13,0.0769231,0.0746109,0.0016375,443392,443392,443392,441696,401824,401824,443392,21,0.9,0,0
14,13,0.0769231,0.0751877,0.00165664,443392,443392,443392,441472,401824,401824,443392,21,0.9,0,0
15,13,0.0769231,0.0745948,0.00164922,443392,443392,443392,441568,401824,401824,443392,21,0.9,0,0
16,13,0.0769231,0.0751731,0.00161882,443392,443392,443392,441920,401824,401824,443392,21,0.9,0,0
17,13,0.0769231,0.075186,0.00161373,443392,443392,443392,441824,401824,401824,443392,21,0.9,0,0
18,12,0.0833333,0.0752043,0.00162253,443392,443392,443392,441632,401824,401824,443392,21,0.9,0,0
19,13,0.0769231,0.0746614,0.00163149,443392,443392,443392,441088,401824,401824,443392,21,0.9,0,0
20,13,0.0769231,0.0746623,0.00162774,443392,443392,443392,441728,401824,401824,443392,21,0.9,0,0
21,13,0.0769231,0.0746484,0.00164912,443392,443392,443392,441792,401824,401824,443392,21,0.9,0,0
22,13,0.0769231,0.0751815,0.0016623,443392,443392,443392,441728,401824,401824,443392,21,0.9,0,0
23,13,0.0769231,0.0751816,0.00164378,443392,443392,443392,440864,401824,401824,443392,21,0.9,0,0
24,13,0.0769231,0.0746443,0.00160016,443392,443392,443392,441920,401824,401824,443392,21,0.9,0,0
25,12,0.0833333,0.0751869,0.00167434,443392,443392,443392,441440,401824,401824,443392,21,0.9,0,0
26,13,0.0769231,0.0752026,0.0016449,443392,443392,443392,442240,401824,401824,443392,21,0.9,0,0
27,13,0.0769231,0.0751932,0.00163782,443392,443392,443392,440320,401824,401824,443392,21,0.9,0,0
28,13,0.0769231,0.075158,0.00163773,443392,443392,443392,441600,401824,401824,443392,21,0.9,0,0
29,13,0.0769231,0.0757345,0.00161437,443392,443392,443392,441184,401824,401824,443392,21,0.9,0,0
30,13,0.0769231,0.0752176,0.00163552,443392,443392,443392,440928,401824,401824,443392,21,0.9,0,0
31,12,0.0833333,0.0752152,0.00166243,443392,443392,443392,440384,401824,401824,443392,21,0.9,0,0
32,13,0.0769231,0.0746424,0.00161917,443392,443392,443392,441568,401824,401824,443392,21,0.9,0,0
33,13,0.0769231,0.0751456,0.00165363,443392,443392,443392,441792,401824,401824,443392,21,0.9,0,0
34,13,0.0769231,0.0752033,0.00162803,443392,443392,443392,442016,401824,401824,443392,21,0.9,0,0
35,13,0.0769231,0.0746515,0.0016233,443392,443392,443392,441728,401824,401824,443392,21,0.9,0,0
36,13,0.0769231,0.0746273,0.00165782,443392,443392,443392,441184,401824,401824,443392,21,0.9,0,0
37,13,0.0769231,0.0757394,0.00163584,443392,443392,443392,440448,401824,401824,443392,21,0.9,0,0
38,12,0.0833333,0.0751861,0.00164246,443392,443392,443392,441792,401824,401824,443392,21,0.9,0,0
39,13,0.0769231,0.0746392,0.00162224,443392,443392,443392,440896,401824,401824,443392,21,0.9,0,0
40,13,0.0769231,0.0746282,0.00164874,443392,443392,443392,441856,401824,401824,443392,21,0.9,0,0
41,13,0.0769231,0.0751756,0.00163997,443392,443392,443392,441760,401824,401824,443392,21,0.9,0,0
42,13,0.0769231,0.07522,0.00161933,443392,443392,443392,440416,401824,401824,443392,21,0.9,0,0
43,13,0.0769231,0.0752383,0.00165891,443392,443392,443392,439424,401824,401824,443392,21,0.9,0,0
44,13,0.0769231,0.0751929,0.0016088,443392,443392,443392,441728,401824,401824,443392,21,0.9,0,0
45,12,0.0833333,0.0751516,0.00160118,443392,443392,443392,442080,401824,401824,443392,21,0.9,0,0
46,13,0.0769231,0.0751981,0.00162592,443392,443392,443392,441920,401824,401824,443392,21,0.9,0,0
47,13,0.0769231,0.0746391,0.00161194,443392,443392,443392,440992,401824,401824,443392,21,0.9,0,0
48,13,0.0769231,0.0746302,0.0015848,443392,443392,443392,441984,401824,401824,443392,21,0.9,0,0
49,13,0.0769231,0.0756941,0.0016649,443392,443392,443392,441664,401824,401824,443392,21,0.9,0,0
50,13,0.0769231,0.0751867,0.00161107,443392,443392,443392,441408,401824,401824,443392,21,0.9,0,0
51,12,0.0833333,0.0751518,0.00164486,443392,443392,443392,441536,401824,401824,443392,21,0.9,0,0
52,13,0.0769231,0.0751628,0.00166333,443392,443392,443392,441312,401824,401824,443392,21,0.9,0,0
53,13,0.0769231,0.0752472,0.00163843,443392,443392,443392,441440,401824,401824,443392,21,0.9,0,0
54,13,0.0769231,0.0752148,0.00161741,443392,443392,443392,440800,401824,401824,443392,21,0.9,0,0
55,13,0.0769231,0.0751874,0.00161747,443392,443392,443392,439264,401824,401824,443392,21,0.9,0,0
56,13,0.0769231,0.0751547,0.00161725,443392,443392,443392,441824,401824,401824,443392,21,0.9,0,0
57,13,0.0769231,0.0751916,0.00160838,443392,443392,443392,441888,401824,401824,443392,21,0.9,0,0
58,13,0.0769231,0.074643,0.00165402,443392,443392,443392,441728,401824,401824,443392,21,0.9,0,0
59,12,0.0833333,0.0746394,0.00165107,443392,443392,443392,442048,401824,401824,443392,21,0.9,0,0
60,13,0.0769231,0.0748807,0.00166006,443392,443392,443392,441888,401824,401824,443392,21,0.9,0,0
