time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,12,0.0833333,0.0747827,0.00168115,443392,443392,443392,439552,221696,221696,443392,21,0.5,0,0
1,13,0.0769231,0.0752884,0.00162842,443392,443392,443392,441952,221696,221696,443392,21,0.5,0,0
2,13,0.0769231,0.0757188,0.0016216,443392,443392,443392,441088,221696,221696,443392,21,0.5,0,0
3,12,0.0833333,0.0751691,0.00164835,443392,443392,443392,441888,221696,221696,443392,21,0.5,0,0
4,13,0.0769231,0.0751916,0.00165114,443392,443392,443392,440992,221696,221696,443392,21,0.5,0,0
5,13,0.0769231,0.074646,0.00160771,443392,443392,443392,441280,221696,221696,443392,21,0.5,0,0
6,12,0.0833333,0.0751758,0.00166125,443392,443392,443392,441312,221696,221696,443392,21,0.5,0,0
7,13,0.0769231,0.0746397,0.00163152,443392,443392,443392,440640,221696,221696,443392,21,0.5,0,0
8,13,0.0769231,0.0751629,0.00163488,443392,443392,443392,442080,221696,221696,443392,21,0.5,0,0
9,13,0.0769231,0.0752597,0.0016465,443392,443392,443392,442080,221696,221696,443392,21,0.5,0,0
10,13,0.0769231,0.0746235,0.00160653,443392,443392,443392,440928,221696,221696,443392,21,0.5,0,0
11,13,0.0769231,0.0746485,0.00162704,443392,443392,443392,441568,221696,221696,443392,21,0.5,0,0
12,13,0.0769231,0.0751633,0.00163114,443392,443392,443392,441856,221696,221696,443392,21,0.5,0,0
13,12,0.0833333,0.0752129,0.00165462,443392,443392,443392,441984,221696,221696,443392,21,0.5,0,0
14,13,0.0769231,0.0752364,0.00163427,443392,443392,443392,440960,221696,221696,443392,21,0.5,0,0
15,13,0.0769231,0.0749125,0.00163392,443392,443392,443392,441504,221696,221696,443392,21,0.5,0,0
16,13,0.0769231,0.075217,0.00162963,443392,443392,443392,441952,221696,221696,443392,21,0.5,0,0
17,13,0.0769231,0.0751571,0.00160611,443392,443392,443392,441184,221696,221696,443392,21,0.5,0,0
18,13,0.0769231,0.0746337,0.00161747,443392,443392,443392,440960,221696,221696,443392,21,0.5,0,0
19,13,0.0769231,0.0757225,0.00165539,443392,443392,443392,440864,221696,221696,443392,21,0.5,0,0
20,12,0.0833333,0.0757994,0.00166038,443392,443392,443392,440640,221696,221696,443392,21,0.5,0,0
21,13,0.0769231,0.0751625,0.00161251,443392,443392,443392,441696,221696,221696,443392,21,0.5,0,0
22,13,0.0769231,0.0751492,0.0016576,443392,443392,443392,442048,221696,221696,443392,21,0.5,0,0
23,13,0.0769231,0.0752543,0.00163024,443392,443392,443392,441440,221696,221696,443392,21,0.5,0,0
24,13,0.0769231,0.0752309,0.00163795,443392,443392,443392,441504,221696,221696,443392,21,0.5,0,0
25,13,0.0769231,0.0751789,0.00164352,443392,443392,443392,439648,221696,221696,443392,21,0.5,0,0
26,13,0.0769231,0.0752264,0.00160941,443392,443392,443392,441280,221696,221696,443392,21,0.5,0,0
27,12,0.0833333,0.074654,0.00160042,443392,443392,443392,441984,221696,221696,443392,21,0.5,0,0
28,13,0.0769231,0.0752012,0.00166093,443392,443392,443392,441952,221696,221696,443392,21,0.5,0,0
29,13,0.0769231,0.075397,0.00162874,443392,443392,443392,441440,221696,221696,443392,21,0.5,0,0
30,13,0.0769231,0.0751925,0.00161152,443392,443392,443392,441024,221696,221696,443392,21,0.5,0,0
31,13,0.0769231,0.0746715,0.00167373,443392,443392,443392,441600,221696,221696,443392,21,0.5,0,0
32,13,0.0769231,0.0746357,0.0016696,443392,443392,443392,441600,221696,221696,443392,21,0.5,0,0
33,12,0.0833333,0.075187,0.00163693,443392,443392,443392,441152,221696,221696,443392,21,0.5,0,0
34,13,0.0769231,0.0757534,0.0016264,443392,443392,443392,441600,221696,221696,443392,21,0.5,0,0
35,13,0.0769231,0.0752263,0.00164301,443392,443392,443392,439712,221696,221696,443392,21,0.5,0,0
36,13,0.0769231,0.0746504,0.00164941,443392,443392,443392,441792,221696,221696,443392,21,0.5,0,0
37,13,0.0769231,0.0751587,0.00162032,443392,443392,443392,441824,221696,221696,443392,21,0.5,0,0
38,12,0.0833333,0.0751557,0.00164336,443392,443392,443392,441472,221696,221696,443392,21,0.5,0,0
39,13,0.0769231,0.075222,0.0016144,443392,443392,443392,440128,221696,221696,443392,21,0.5,0,0
40,13,0.0769231,0.0746566,0.00164963,443392,443392,443392,441792,221696,221696,443392,21,0.5,0,0
41,13,0.0769231,0.0746426,0.00162093,443392,443392,443392,441760,221696,221696,443392,21,0.5,0,0
42,13,0.0769231,0.0751429,0.00163478,443392,443392,443392,441664,221696,221696,443392,21,0.5,0,0
43,13,0.0769231,0.0751715,0.00162051,443392,443392,443392,441504,221696,221696,443392,21,0.5,0,0
44,13,0.0769231,0.0746231,0.00164006,443392,443392,443392,442048,221696,221696,443392,21,0.5,0,0
45,12,0.0833333,0.0746228,0.00168128,443392,443392,443392,441888,221696,221696,443392,21,0.5,0,0
46,13,0.0769231,0.0746297,0.00161536,443392,443392,443392,441856,221696,221696,443392,21,0.5,0,0
47,13,0.0769231,0.0751822,0.00165658,443392,443392,443392,441024,221696,221696,443392,21,0.5,0,0
48,13,0.0769231,0.0751634,0.00166886,443392,443392,443392,440992,221696,221696,443392,21,0.5,0,0
49,13,0.0769231,0.0746333,0.00165248,443392,443392,443392,441472,221696,221696,443392,21,0.5,0,0
50,13,0.0769231,0.0751875,0.00163181,443392,443392,443392,441792,221696,221696,443392,21,0.5,0,0
51,12,0.0833333,0.0751258,0.0016441,443392,443392,443392,441792,221696,221696,443392,21,0.5,0,0
52,13,0.0769231,0.0751811,0.00163667,443392,443392,443392,441888,221696,221696,443392,21,0.5,0,0
53,13,0.0769231,0.0746572,0.00161971,443392,443392,443392,441600,221696,221696,443392,21,0.5,0,0
54,13,0.0769231,0.0757625,0.00164166,443392,443392,443392,441312,221696,221696,443392,21,0.5,0,0
55,13,0.0769231,0.0752003,0.00162858,443392,443392,443392,441504,221696,221696,443392,21,0.5,0,0
56,13,0.0769231,0.0751962,0.00166246,443392,443392,443392,441920,221696,221696,443392,21,0.5,0,0
57,12,0.0833333,0.0751612,0.0016369,443392,443392,443392,441568,221696,221696,443392,21,0.5,0,0
58,13,0.0769231,0.0746372,0.001616,443392,443392,443392,441312,221696,221696,443392,21,0.5,0,0
59,13,0.0769231,0.0746496,0.00164522,443392,443392,443392,442080,221696,221696,443392,21,0.5,0,0
60,13,0.0769231,0.0752017,0.00162832,443392,443392,443392,442080,221696,221696,443392,21,0.5,0,0
