time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,11,0.0909091,0.0752165,0.00165014,443392,443392,443392,441120,360256,360256,443392,21,0.8,0,0
1,13,0.0769231,0.0746464,0.00165485,443392,443392,443392,441120,360256,360256,443392,21,0.8,0,0
2,13,0.0769231,0.0746442,0.00166227,443392,443392,443392,441664,360256,360256,443392,21,0.8,0,0
3,12,0.0833333,0.075247,0.00162752,443392,443392,443392,441344,360256,360256,443392,21,0.8,0,0
4,13,0.0769231,0.0751779,0.00165942,443392,443392,443392,442016,360256,360256,443392,21,0.8,0,0
5,13,0.0769231,0.0752153,0.0016129,443392,443392,443392,441536,360256,360256,443392,21,0.8,0,0
6,13,0.0769231,0.0751862,0.00159693,443392,443392,443392,440800,360256,360256,443392,21,0.8,0,0
7,13,0.0769231,0.0746791,0.00160566,443392,443392,443392,442016,360256,360256,443392,21,0.8,0,0
8,13,0.0769231,0.0751723,0.00164355,443392,443392,443392,441504,360256,360256,443392,21,0.8,0,0
9,12,0.0833333,0.075206,0.00164019,443392,443392,443392,441600,360256,360256,443392,21,0.8,0,0
10,13,0.0769231,0.0751747,0.00161834,443392,443392,443392,442080,360256,360256,443392,21,0.8,0,0
11,13,0.0769231,0.0746377,0.00163891,443392,443392,443392,440032,360256,360256,443392,21,0.8,0,0
12,13,0.0769231,0.0751477,0.00165526,443392,443392,443392,441632,360256,360256,443392,21,0.8,0,0
13,13,0.0769231,0.0752448,0.00164381,443392,443392,443392,441056,360256,360256,443392,21,0.8,0,0
14,13,0.0769231,0.0746673,0.00164147,443392,443392,443392,441888,360256,360256,443392,21,0.8,0,0
15,13,0.0769231,0.0751979,0.00165414,443392,443392,443392,441312,360256,360256,443392,21,0.8,0,0
16,12,0.0833333,0.0751789,0.00164531,443392,443392,443392,441312,360256,360256,443392,21,0.8,0,0
17,13,0.0769231,0.0751926,0.00162896,443392,443392,443392,441088,360256,360256,443392,21,0.8,0,0
18,13,0.0769231,0.0746557,0.00163696,443392,443392,443392,441728,360256,360256,443392,21,0.8,0,0
19,13,0.0769231,0.0758005,0.00163251,443392,443392,443392,441216,360256,360256,443392,21,0.8,0,0
20,13,0.0769231,0.0746236,0.0016472,443392,443392,443392,441408,360256,360256,443392,21,0.8,0,0
21,13,0.0769231,0.07462,0.00164778,443392,443392,443392,441920,360256,360256,443392,21,0.8,0,0
22,13,0.0769231,0.0751432,0.0016073,443392,443392,443392,441280,360256,360256,443392,21,0.8,0,0
23,12,0.0833333,0.0754316,0.0016272,443392,443392,443392,441792,360256,360256,443392,21,0.8,0,0
24,13,0.0769231,0.0751805,0.00161165,443392,443392,443392,441408,360256,360256,443392,21,0.8,0,0
25,13,0.0769231,0.0746667,0.00161696,443392,443392,443392,440704,360256,360256,443392,21,0.8,0,0
26,13,0.0769231,0.0746409,0.00164285,443392,443392,443392,441760,360256,360256,443392,21,0.8,0,0
27,13,0.0769231,0.0751875,0.00162144,443392,443392,443392,442016,360256,360256,443392,21,0.8,0,0
28,13,0.0769231,0.0751905,0.00163421,443392,443392,443392,441888,360256,360256,443392,21,0.8,0,0
29,12,0.0833333,0.0746505,0.0016504,443392,443392,443392,441440,360256,360256,443392,21,0.8,0,0
30,13,0.0769231,0.0746515,0.00163069,443392,443392,443392,441216,360256,360256,443392,21,0.8,0,0
31,13,0.0769231,0.0751956,0.00161107,443392,443392,443392,441760,360256,360256,443392,21,0.8,0,0
32,13,0.0769231,0.0751936,0.00160707,443392,443392,443392,441120,360256,360256,443392,21,0.8,0,0
33,13,0.0769231,0.0746547,0.00167184,443392,443392,443392,441664,360256,360256,443392,21,0.8,0,0
34,13,0.0769231,0.0752014,0.00166205,443392,443392,443392,441504,360256,360256,443392,21,0.8,0,0
35,13,0.0769231,0.0752134,0.00163622,443392,443392,443392,441312,360256,360256,443392,21,0.8,0,0
36,13,0.0769231,0.0746259,0.00166301,443392,443392,443392,441504,360256,360256,443392,21,0.8,0,0
37,12,0.0833333,0.0746543,0.00164035,443392,443392,443392,441664,360256,360256,443392,21,0.8,0,0
38,13,0.0769231,0.0751885,0.00164243,443392,443392,443392,441792,360256,360256,443392,21,0.8,0,0
39,13,0.0769231,0.0751913,0.00162909,443392,443392,443392,440864,360256,360256,443392,21,0.8,0,0
40,13,0.0769231,0.0746527,0.00162765,443392,443392,443392,441024,360256,360256,443392,21,0.8,0,0
41,13,0.0769231,0.0746513,0.00165104,443392,443392,443392,441856,360256,360256,443392,21,0.8,0,0
42,13,0.0769231,0.0751927,0.00160586,443392,443392,443392,441472,360256,360256,443392,21,0.8,0,0
43,12,0.0833333,0.0751854,0.00165837,443392,443392,443392,439456,360256,360256,443392,21,0.8,0,0
44,13,0.0769231,0.0746434,0.00165382,443392,443392,443392,441408,360256,360256,443392,21,0.8,0,0
45,13,0.0769231,0.0746415,0.00163859,443392,443392,443392,441984,360256,360256,443392,21,0.8,0,0
46,13,0.0769231,0.0751996,0.00163766,443392,443392,443392,442080,360256,360256,443392,21,0.8,0,0
47,13,0.0769231,0.0751615,0.00164016,443392,443392,443392,440896,360256,360256,443392,21,0.8,0,0
48,13,0.0769231,0.074678,0.00165194,443392,443392,443392,441248,360256,360256,443392,21,0.8,0,0
49,13,0.0769231,0.075197,0.00165744,443392,443392,443392,441472,360256,360256,443392,21,0.8,0,0
50,12,0.0833333,0.0751826,0.00166266,443392,443392,443392,435616,360256,360256,443392,21,0.8,0,0
51,13,0.0769231,0.0746502,0.00164672,443392,443392,443392,442144,360256,360256,443392,21,0.8,0,0
52,13,0.0769231,0.0751857,0.0016423,443392,443392,443392,441248,360256,360256,443392,21,0.8,0,0
53,13,0.0769231,0.0746527,0.00163091,443392,443392,443392,441632,360256,360256,443392,21,0.8,0,0
54,13,0.0769231,0.075197,0.00160557,443392,443392,443392,441824,360256,360256,443392,21,0.8,0,0
55,13,0.0769231,0.074637,0.0016624,443392,443392,443392,440576,360256,360256,443392,21,0.8,0,0
56,12,0.0833333,0.0757596,0.00166032,443392,443392,443392,441216,360256,360256,443392,21,0.8,0,0
57,13,0.0769231,0.0751831,0.00163197,443392,443392,443392,442048,360256,360256,443392,21,0.8,0,0
58,13,0.0769231,0.0751798,0.00163552,443392,443392,443392,440864,360256,360256,443392,21,0.8,0,0
59,13,0.0769231,0.0746545,0.00163987,443392,443392,443392,441408,360256,360256,443392,21,0.8,0,0
60,13,0.0769231,0.0751757,0.00162282,443392,443392,443392,441888,360256,360256,443392,21,0.8,0,0
