time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,14,0.0714286,0.0754913,0.00162496,443392,443392,0,0,96992,0,0,21,0.2,0,0
1,13,0.0769231,0.075831,0.00162269,443392,443392,0,0,96992,0,0,21,0.2,0,0
2,13,0.0769231,0.0752636,0.00164672,443392,443392,0,0,96992,0,0,21,0.2,0,0
3,13,0.0769231,0.0747231,0.00162365,443392,443392,0,0,96992,0,0,21,0.2,0,0
4,13,0.0769231,0.0758218,0.00165126,443392,443392,0,0,96992,0,0,21,0.2,0,0
5,13,0.0769231,0.0752395,0.00164931,443392,443392,0,0,96992,0,0,21,0.2,0,0
6,13,0.0769231,0.0749761,0.00166944,443392,443392,0,0,96992,0,0,21,0.2,0,0
7,13,0.0769231,0.075258,0.00162131,443392,443392,0,0,96992,0,0,21,0.2,0,0
8,13,0.0769231,0.0755016,0.00161507,443392,443392,0,0,96992,0,0,21,0.2,0,0
9,12,0.0833333,0.0752471,0.00165456,443392,443392,0,0,96992,0,0,21,0.2,0,0
10,13,0.0769231,0.0752949,0.00162186,443392,443392,0,0,96992,0,0,21,0.2,0,0
11,13,0.0769231,0.0753272,0.00161926,443392,443392,0,0,96992,0,0,21,0.2,0,0
12,13,0.0769231,0.0757688,0.00164829,443392,443392,0,0,96992,0,0,21,0.2,0,0
13,13,0.0769231,0.0747087,0.00159501,443392,443392,0,0,96992,0,0,21,0.2,0,0
14,13,0.0769231,0.0752173,0.00162726,443392,443392,0,0,96992,0,0,21,0.2,0,0
15,13,0.0769231,0.0752871,0.00163856,443392,443392,0,0,96992,0,0,21,0.2,0,0
16,13,0.0769231,0.0753294,0.00162538,443392,443392,0,0,96992,0,0,21,0.2,0,0
17,13,0.0769231,0.075507,0.00160938,443392,443392,0,0,96992,0,0,21,0.2,0,0
18,13,0.0769231,0.075758,0.00161485,443392,443392,0,0,96992,0,0,21,0.2,0,0
19,13,0.0769231,0.0752491,0.00165184,443392,443392,0,0,96992,0,0,21,0.2,0,0
20,12,0.0833333,0.074717,0.00164227,443392,443392,0,0,96992,0,0,21,0.2,0,0
21,13,0.0769231,0.075775,0.00163098,443392,443392,0,0,96992,0,0,21,0.2,0,0
22,13,0.0769231,0.0757847,0.00161171,443392,443392,0,0,96992,0,0,21,0.2,0,0
23,13,0.0769231,0.0747272,0.00164848,443392,443392,0,0,96992,0,0,21,0.2,0,0
24,13,0.0769231,0.0749792,0.00162634,443392,443392,0,0,96992,0,0,21,0.2,0,0
25,13,0.0769231,0.075253,0.00163584,443392,443392,0,0,96992,0,0,21,0.2,0,0
26,13,0.0769231,0.0752292,0.00164538,443392,443392,0,0,96992,0,0,21,0.2,0,0
27,13,0.0769231,0.0752901,0.00161578,443392,443392,0,0,96992,0,0,21,0.2,0,0
28,13,0.0769231,0.0758161,0.00164963,443392,443392,0,0,96992,0,0,21,0.2,0,0
29,13,0.0769231,0.0752291,0.00164093,443392,443392,0,0,96992,0,0,21,0.2,0,0
30,13,0.0769231,0.0744576,0.00161824,443392,443392,0,0,96992,0,0,21,0.2,0,0
31,12,0.0833333,0.0753072,0.00160355,443392,443392,0,0,96992,0,0,21,0.2,0,0
