time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,14,0.0714286,0.0747159,0.00161267,443392,443392,0,0,318688,0,0,21,0.7,0,0
1,13,0.0769231,0.0749619,0.00163613,443392,443392,0,0,318688,0,0,21,0.7,0,0
2,13,0.0769231,0.0754668,0.00164336,443392,443392,0,0,318688,0,0,21,0.7,0,0
3,13,0.0769231,0.0747074,0.00160819,443392,443392,0,0,318688,0,0,21,0.7,0,0
4,13,0.0769231,0.0752414,0.00164093,443392,443392,0,0,318688,0,0,21,0.7,0,0
5,13,0.0769231,0.0747158,0.00165091,443392,443392,0,0,318688,0,0,21,0.7,0,0
6,13,0.0769231,0.0749776,0.00163952,443392,443392,0,0,318688,0,0,21,0.7,0,0
7,13,0.0769231,0.0746981,0.00164579,443392,443392,0,0,318688,0,0,21,0.7,0,0
8,13,0.0769231,0.0752827,0.00159462,443392,443392,0,0,318688,0,0,21,0.7,0,0
9,13,0.0769231,0.0749835,0.00163126,443392,443392,0,0,318688,0,0,21,0.7,0,0
10,12,0.0833333,0.0749681,0.00164547,443392,443392,0,0,318688,0,0,21,0.7,0,0
11,13,0.0769231,0.0746935,0.00163894,443392,443392,0,0,318688,0,0,21,0.7,0,0
12,13,0.0769231,0.0758793,0.0016375,443392,443392,0,0,318688,0,0,21,0.7,0,0
13,13,0.0769231,0.0752055,0.00161862,443392,443392,0,0,318688,0,0,21,0.7,0,0
14,13,0.0769231,0.0749834,0.00164336,443392,443392,0,0,318688,0,0,21,0.7,0,0
15,13,0.0769231,0.0747089,0.0016207,443392,443392,0,0,318688,0,0,21,0.7,0,0
16,13,0.0769231,0.0755242,0.0016488,443392,443392,0,0,318688,0,0,21,0.7,0,0
17,13,0.0769231,0.0752571,0.00162854,443392,443392,0,0,318688,0,0,21,0.7,0,0
18,13,0.0769231,0.0754972,0.0016527,443392,443392,0,0,318688,0,0,21,0.7,0,0
19,13,0.0769231,0.0752473,0.00163142,443392,443392,0,0,318688,0,0,21,0.7,0,0
20,13,0.0769231,0.0752333,0.00164125,443392,443392,0,0,318688,0,0,21,0.7,0,0
21,13,0.0769231,0.0752639,0.00165034,443392,443392,0,0,318688,0,0,21,0.7,0,0
22,12,0.0833333,0.074691,0.00157952,443392,443392,0,0,318688,0,0,21,0.7,0,0
23,13,0.0769231,0.0753003,0.00165142,443392,443392,0,0,318688,0,0,21,0.7,0,0
24,13,0.0769231,0.0753876,0.00164205,443392,443392,0,0,318688,0,0,21,0.7,0,0
25,13,0.0769231,0.0749755,0.00161334,443392,443392,0,0,318688,0,0,21,0.7,0,0
26,13,0.0769231,0.0752683,0.00164253,443392,443392,0,0,318688,0,0,21,0.7,0,0
27,13,0.0769231,0.0752467,0.00161411,443392,443392,0,0,318688,0,0,21,0.7,0,0
28,13,0.0769231,0.0752318,0.00163478,443392,443392,0,0,318688,0,0,21,0.7,0,0
29,13,0.0769231,0.0747235,0.00162781,443392,443392,0,0,318688,0,0,21,0.7,0,0
30,13,0.0769231,0.0753326,0.00162986,443392,443392,0,0,318688,0,0,21,0.7,0,0
31,13,0.0769231,0.0747144,0.00163469,443392,443392,0,0,318688,0,0,21,0.7,0,0
32,13,0.0769231,0.0752694,0.00162912,443392,443392,0,0,318688,0,0,21,0.7,0,0
33,13,0.0769231,0.0747066,0.00162346,443392,443392,0,0,318688,0,0,21,0.7,0,0
34,12,0.0833333,0.07472,0.0016575,443392,443392,0,0,318688,0,0,21,0.7,0,0
35,13,0.0769231,0.075291,0.00161334,443392,443392,0,0,318688,0,0,21,0.7,0,0
36,13,0.0769231,0.074982,0.00162182,443392,443392,0,0,318688,0,0,21,0.7,0,0
37,13,0.0769231,0.0746981,0.0016424,443392,443392,0,0,318688,0,0,21,0.7,0,0
38,13,0.0769231,0.0752677,0.00164717,443392,443392,0,0,318688,0,0,21,0.7,0,0
39,13,0.0769231,0.0752435,0.00161328,443392,443392,0,0,318688,0,0,21,0.7,0,0
40,13,0.0769231,0.0747321,0.00161811,443392,443392,0,0,318688,0,0,21,0.7,0,0
41,13,0.0769231,0.075505,0.00165674,443392,443392,0,0,318688,0,0,21,0.7,0,0
42,13,0.0769231,0.0752615,0.0016336,443392,443392,0,0,318688,0,0,21,0.7,0,0
43,13,0.0769231,0.0747392,0.00163123,443392,443392,0,0,318688,0,0,21,0.7,0,0
44,13,0.0769231,0.0752602,0.00163709,443392,443392,0,0,318688,0,0,21,0.7,0,0
45,13,0.0769231,0.075259,0.00164998,443392,443392,0,0,318688,0,0,21,0.7,0,0
46,13,0.0769231,0.0752712,0.0016392,443392,443392,0,0,318688,0,0,21,0.7,0,0
47,12,0.0833333,0.075215,0.00164899,443392,443392,0,0,318688,0,0,21,0.7,0,0
48,13,0.0769231,0.0752457,0.00161712,443392,443392,0,0,318688,0,0,21,0.7,0,0
49,13,0.0769231,0.0752126,0.00164662,443392,443392,0,0,318688,0,0,21,0.7,0,0
50,13,0.0769231,0.074701,0.00162019,443392,443392,0,0,318688,0,0,21,0.7,0,0
51,13,0.0769231,0.0752537,0.00163123,443392,443392,0,0,318688,0,0,21,0.7,0,0
52,13,0.0769231,0.075209,0.00161994,443392,443392,0,0,318688,0,0,21,0.7,0,0
53,13,0.0769231,0.0747128,0.00165504,443392,443392,0,0,318688,0,0,21,0.7,0,0
54,13,0.0769231,0.0752703,0.00165021,443392,443392,0,0,318688,0,0,21,0.7,0,0
55,13,0.0769231,0.0749636,0.00161702,443392,443392,0,0,318688,0,0,21,0.7,0,0
56,13,0.0769231,0.0752735,0.00163456,443392,443392,0,0,318688,0,0,21,0.7,0,0
57,12,0.0833333,0.0749622,0.00162522,443392,443392,0,0,318688,0,0,21,0.7,0,0
58,13,0.0769231,0.075242,0.0016127,443392,443392,0,0,318688,0,0,21,0.7,0,0
59,13,0.0769231,0.0747191,0.00162963,443392,443392,0,0,318688,0,0,21,0.7,0,0
60,13,0.0769231,0.0758429,0.00161059,443392,443392,0,0,318688,0,0,21,0.7,0,0
